variant,layer,head,discovery_q_shift_seed0,discovery_q_shift_seed1,discovery_q_shift_mean,discovery_q_shift_seed_gap,discovery_k_shift_seed0,discovery_k_shift_seed1,discovery_k_shift_mean,discovery_k_shift_seed_gap,discovery_v_shift_seed0,discovery_v_shift_seed1,discovery_v_shift_mean,discovery_v_shift_seed_gap,discovery_value_scale_shift_seed0,discovery_value_scale_shift_seed1,discovery_value_scale_shift_mean,discovery_value_scale_shift_seed_gap,discovery_policy_shift_seed0,discovery_policy_shift_seed1,discovery_policy_shift_mean,discovery_policy_shift_seed_gap,discovery_q_delta_seed_cosine,discovery_q_delta_cross_factor_cosine,discovery_q_delta_specificity_margin,discovery_k_delta_seed_cosine,discovery_k_delta_cross_factor_cosine,discovery_k_delta_specificity_margin,discovery_v_delta_seed_cosine,discovery_v_delta_cross_factor_cosine,discovery_v_delta_specificity_margin,validation_q_shift_seed0,validation_q_shift_seed1,validation_q_shift_mean,validation_q_shift_seed_gap,validation_k_shift_seed0,validation_k_shift_seed1,validation_k_shift_mean,validation_k_shift_seed_gap,validation_v_shift_seed0,validation_v_shift_seed1,validation_v_shift_mean,validation_v_shift_seed_gap,validation_value_scale_shift_seed0,validation_value_scale_shift_seed1,validation_value_scale_shift_mean,validation_value_scale_shift_seed_gap,validation_policy_shift_seed0,validation_policy_shift_seed1,validation_policy_shift_mean,validation_policy_shift_seed_gap,validation_q_delta_seed_cosine,validation_q_delta_cross_factor_cosine,validation_q_delta_specificity_margin,validation_k_delta_seed_cosine,validation_k_delta_cross_factor_cosine,validation_k_delta_specificity_margin,validation_v_delta_seed_cosine,validation_v_delta_cross_factor_cosine,validation_v_delta_specificity_margin,all_q_shift_seed0,all_q_shift_seed1,all_q_shift_mean,all_q_shift_seed_gap,all_k_shift_seed0,all_k_shift_seed1,all_k_shift_mean,all_k_shift_seed_gap,all_v_shift_seed0,all_v_shift_seed1,all_v_shift_mean,all_v_shift_seed_gap,all_value_scale_shift_seed0,all_value_scale_shift_seed1,all_value_scale_shift_mean,all_value_scale_shift_seed_gap,all_policy_shift_seed0,all_policy_shift_seed1,all_policy_shift_mean,all_policy_shift_seed_gap,all_q_delta_seed_cosine,all_q_delta_cross_factor_cosine,all_q_delta_specificity_margin,all_k_delta_seed_cosine,all_k_delta_cross_factor_cosine,all_k_delta_specificity_margin,all_v_delta_seed_cosine,all_v_delta_cross_factor_cosine,all_v_delta_specificity_margin
scene,16,11,0.3933100998401642,0.3866685777902603,0.3970688655972481,0.04403969645500183,0.6284094750881195,0.6196277588605881,0.6285479292273521,0.06705799698829651,0.8639379143714905,0.8560197055339813,0.8576909303665161,0.030114203691482544,0.14739806950092316,0.15462110564112663,0.14817773178219795,0.012232456356287003,0.08338911831378937,0.06612817384302616,0.07466311752796173,0.052477842196822166,0.15177434124052525,0.0030913003720343113,0.15163253992795944,0.07190883671864867,-0.04665122437290847,0.09238867147359997,0.21190790086984634,0.02988705225288868,0.18202084861695766,0.38756680488586426,0.3639436960220337,0.3677815794944763,0.05146746337413788,0.6432864814996719,0.6475356370210648,0.6479786038398743,0.06685201823711395,0.8396059572696686,0.8360383212566376,0.8443796560168266,0.0311451256275177,0.14484723657369614,0.1508384309709072,0.1473769135773182,0.011493995785713196,0.06277605518698692,0.08098443411290646,0.07520730048418045,0.03905239328742027,0.2387761026620865,-0.09793965797871351,0.12869084207341075,-0.005427676718682051,-0.06597379595041275,0.04827207140624523,0.08102981769479811,-0.05317583028227091,0.1413656899239868,0.3933100998401642,0.3734775632619858,0.3836832195520401,0.04778444766998291,0.6332862675189972,0.6259938627481461,0.6364665627479553,0.06685201823711395,0.8515579551458359,0.8508825153112411,0.8508268743753433,0.0311451256275177,0.14622390270233154,0.15302551537752151,0.14817773178219795,0.011959154158830643,0.07342664897441864,0.07174581103026867,0.07466311752796173,0.04629889316856861,0.20305003225803375,-0.05400695838034153,0.15163253992795944,0.05450371652841568,-0.04865362192504108,0.06413032638374716,0.16567747900262475,0.006471465341746807,0.16188484383746982
scene,17,0,0.22520208358764648,0.20332011580467224,0.2142583429813385,0.04403415322303772,0.3165163993835449,0.28210151195526123,0.30283670872449875,0.060750097036361694,0.7841608226299286,0.7928255647420883,0.7957923263311386,0.045489802956581116,0.13277636468410492,0.13364117592573166,0.1311154616996646,0.020374026149511337,0.11434661783277988,0.10500610247254372,0.11533458903431892,0.06522387452423573,0.03426988114370033,-0.05819462309591472,0.12083166930824518,0.2520792819559574,-0.016083684749901295,0.22476459620520473,0.26846037432551384,0.05156869813799858,0.14589409285690635,0.177449032664299,0.20525047183036804,0.19152716547250748,0.03828611969947815,0.27833327651023865,0.30139513313770294,0.29171788692474365,0.037294238805770874,0.8092060834169388,0.7892695367336273,0.8063958883285522,0.03921124339103699,0.1318627130240202,0.131528677418828,0.1313183568418026,0.011552812531590462,0.131827088072896,0.14883898943662643,0.13183650467544794,0.07667374238371849,0.19243192672729492,-0.0638944883539807,0.18331092994776554,0.017816703766584396,-0.12833666801452637,0.18984780239406973,0.15343139576725662,-0.08818514877930284,0.13876616628840566,0.18939416110515594,0.20332011580467224,0.20396573096513748,0.03828611969947815,0.29256434738636017,0.29650089144706726,0.29776061326265335,0.04439716041088104,0.789839580655098,0.7922632098197937,0.7977349236607552,0.045489802956581116,0.13277636468410492,0.13329525478184223,0.1313183568418026,0.017695529386401176,0.11924692057073116,0.12380141019821167,0.11883935239166021,0.07356351613998413,0.17025891691446304,-0.05819462309591472,0.1424347224237863,0.15702909044921398,-0.05039612762629986,0.18984780239406973,0.22694692946970463,0.04227808536961675,0.13876616628840566
scene,17,1,0.15073581039905548,0.14556315541267395,0.14510473608970642,0.028876259922981262,0.1816035658121109,0.1775417923927307,0.17933333665132523,0.027232035994529724,0.7577124089002609,0.7536359876394272,0.7693717032670975,0.05304974317550659,0.1031701322644949,0.10608913563191891,0.10643197037279606,0.022522814571857452,0.05491083115339279,0.05137241631746292,0.055862532928586006,0.04143357835710049,0.18988437205553055,0.06360786454752088,0.13672119146212935,0.16570193041116,0.038176891626790166,0.13277369923889637,0.23734611738473177,0.11188043095171452,0.0921305576339364,0.14449986815452576,0.13641522824764252,0.14217887073755264,0.023320361971855164,0.17607687413692474,0.1844208538532257,0.18086932599544525,0.014595702290534973,0.737697184085846,0.7312398105859756,0.7294363752007484,0.0508127361536026,0.09606812708079815,0.10349239967763424,0.10107500199228525,0.018045617267489433,0.05570053122937679,0.046105822548270226,0.05678779166191816,0.0257271658629179,0.08390328753739595,-0.0035947380820289254,0.15119498723652214,0.2182216616347432,-0.09519832208752632,0.11212244816124439,0.3275825306773186,0.07215048745274544,0.17146047856658697,0.1500372588634491,0.14463652670383453,0.14510473608970642,0.027002528309822083,0.1805281639099121,0.18122261762619019,0.17933333665132523,0.0228680819272995,0.749512329697609,0.7356538325548172,0.7550808414816856,0.05304974317550659,0.10083363391458988,0.10514223389327526,0.10346630029380322,0.01902741938829422,0.05491083115339279,0.05035705864429474,0.056506503373384476,0.031182996928691864,0.0887646097689867,-0.0026759487809613347,0.14463574951514602,0.1932513052597642,0.00683525949716568,0.13277369923889637,0.2682027565315366,0.11188043095171452,0.13294638600200415
scene,17,2,0.11921770870685577,0.11370556056499481,0.11394443362951279,0.016477003693580627,0.34062719345092773,0.308683305978775,0.3173090070486069,0.03918810188770294,0.762819766998291,0.8061400949954987,0.7867399156093597,0.06214436888694763,0.15933633968234062,0.1552860215306282,0.1528729535639286,0.02127409353852272,0.11841179430484772,0.09810742735862732,0.10770684015005827,0.056009441614151,0.07212928216904402,-0.014734063064679503,0.12589751312043518,0.09955928847193718,-0.056754155084490776,0.11786968377418816,0.17270091641694307,0.0024268459528684616,0.16914954222738743,0.10294367372989655,0.10667109489440918,0.10788977146148682,0.021941736340522766,0.301164835691452,0.3051546663045883,0.3030228614807129,0.025006398558616638,0.77376489341259,0.795505940914154,0.7785644978284836,0.028023943305015564,0.16024117916822433,0.1596824750304222,0.15985372941941023,0.019928304478526115,0.13965879939496517,0.1153006162494421,0.13048347365111113,0.07218571752309799,0.14085763320326805,-0.04775632731616497,0.1770277814939618,0.2802865811390802,-0.011117012472823262,0.17236255295574665,0.23537825886160135,0.02360561676323414,0.22280437871813774,0.10896728932857513,0.11121997237205505,0.11002017557621002,0.019363462924957275,0.32458755373954773,0.308683305978775,0.31247927993535995,0.032343119382858276,0.7673599720001221,0.8011726588010788,0.7825309038162231,0.056070491671562195,0.15933633968234062,0.1596824750304222,0.15699158888310194,0.02126525714993477,0.1305617317557335,0.10600641928613186,0.12224619090557098,0.0569685623049736,0.1358366422355175,-0.029529277933761477,0.15531597658991814,0.20414870604872704,-0.036547133000567555,0.11786968377418816,0.20715366397053003,0.0024268459528684616,0.17411550134420395
scene,17,3,0.10818877816200256,0.11939141154289246,0.11964338272809982,0.02297508716583252,0.16844505071640015,0.17347291111946106,0.18534976243972778,0.04002802073955536,0.8364967405796051,0.8041449934244156,0.8234809264540672,0.048684537410736084,0.1372694931924343,0.12152419053018093,0.12931898795068264,0.03204448148608208,0.10930618457496166,0.1425531879067421,0.12982918322086334,0.10998052731156349,0.16131642926484346,-0.12908060010522604,0.22599888034164906,0.1528972733358387,0.03477742476388812,0.0898531898856163,0.07459758082404733,-0.01692786067724228,0.141106981318444,0.10038159787654877,0.10346733033657074,0.11183629184961319,0.025852203369140625,0.16127325594425201,0.18191087245941162,0.1760341003537178,0.033144623041152954,0.816990926861763,0.8484529554843903,0.834001749753952,0.04917934536933899,0.11379043012857437,0.12183447554707527,0.1188027448952198,0.023485686630010605,0.1266412567347288,0.11970091238617897,0.13960921484977007,0.06268817000091076,-0.03657770622521639,-0.05973526882007718,-0.0019258010142948478,0.1548520801588893,-0.06540477462112904,0.24436756782233715,-0.048408341128379107,-0.03568409931904171,0.0941912685520947,0.10189235210418701,0.11683623492717743,0.11641056835651398,0.0248873233795166,0.16422630846500397,0.1741628646850586,0.18233126401901245,0.036659613251686096,0.8260333985090256,0.822272464632988,0.8292868509888649,0.048684537410736084,0.130029471591115,0.12183447554707527,0.124154900200665,0.026442168280482292,0.11888915114104748,0.13953067362308502,0.12982918322086334,0.08009934611618519,0.06655986211262643,-0.08980575297027826,0.10373344831168652,0.1548520801588893,-0.0213977568782866,0.1795190405100584,0.04266328876838088,-0.028842254891060293,0.12022963538765907
scene,17,4,0.16206935048103333,0.15265078842639923,0.15346671640872955,0.030757740139961243,0.24161821603775024,0.2346607744693756,0.23677189648151398,0.021798431873321533,0.8306275904178619,0.8595063984394073,0.8542955070734024,0.037810325622558594,0.1370224766433239,0.12561591528356075,0.13024613540619612,0.02949574403464794,0.07568444684147835,0.05352596007287502,0.06167284119874239,0.042117951437830925,0.06388743733987212,-0.0043993021827191114,0.08673768676817417,0.300656795501709,-0.011247999966144562,0.21698209270834923,0.06688269099686295,-0.06026201322674751,0.11181027593556792,0.14628539979457855,0.1469220072031021,0.146684467792511,0.02909219264984131,0.21584811806678772,0.23336316645145416,0.22312668710947037,0.016084209084510803,0.8561609983444214,0.8343811482191086,0.8551443591713905,0.030179768800735474,0.12119228951632977,0.12498390674591064,0.12351261358708143,0.014236876741051674,0.0776143092662096,0.08242872171103954,0.08274525124579668,0.04058111645281315,0.12663772283121943,-0.01630453090183437,0.1439752597361803,0.12274664267897606,0.017575385980308056,0.1148963279556483,0.38572564721107483,0.16232038661837578,0.23029102385044098,0.15054945647716522,0.14968512952327728,0.14791039377450943,0.030757054686546326,0.23861630260944366,0.23411689698696136,0.23677189648151398,0.018434152007102966,0.8440554141998291,0.8458438366651535,0.8551443591713905,0.03090880811214447,0.12655728496611118,0.12561591528356075,0.12691676802933216,0.022447748109698296,0.07730190269649029,0.06594519689679146,0.06988788209855556,0.04058111645281315,0.06977857416495681,-0.013319108868017793,0.09759137406945229,0.19037677720189095,-0.0015766806900501251,0.20035198889672756,0.20047420263290405,0.01120174489915371,0.2043103314936161
scene,17,5,0.08241651952266693,0.07878334820270538,0.08324147760868073,0.013988256454467773,0.16340574622154236,0.16299742460250854,0.16372859477996826,0.030771911144256592,0.7977325618267059,0.8014846295118332,0.7983962744474411,0.04856307804584503,0.13339343294501305,0.1158036720007658,0.12543622963130474,0.026017963886260986,0.08421047404408455,0.11765025556087494,0.10076181869953871,0.07425045408308506,0.21937648206949234,0.05122542753815651,0.22734224912710488,0.44393444061279297,-0.025254196021705866,0.2791690779849887,0.14775710785761476,0.06558491243049502,0.09145068749785423,0.06688331067562103,0.07827956974506378,0.07265616953372955,0.010752275586128235,0.156737819314003,0.1571071892976761,0.1625388190150261,0.02381265163421631,0.7742236256599426,0.7637374401092529,0.7819762676954269,0.07162351906299591,0.10128798522055149,0.10846294090151787,0.1078158775344491,0.012556184083223343,0.12488137371838093,0.07834924571216106,0.10920984391123056,0.05124257691204548,0.04404210578650236,-0.06542868772521615,0.02920524589717388,0.19268063735216856,-0.0824281731620431,0.2261233665049076,0.033701494336128235,-0.05274199682753533,0.14613610692322254,0.0801239013671875,0.07878334820270538,0.0790775939822197,0.01281769573688507,0.16274099051952362,0.15866026282310486,0.16350600868463516,0.027819782495498657,0.7840405255556107,0.7793833911418915,0.7959407493472099,0.0628010630607605,0.12471072748303413,0.11101921461522579,0.11677973438054323,0.02224157564342022,0.10403361730277538,0.09512181207537651,0.10268497001379728,0.0658505093306303,0.15347261726856232,-0.0259085827274248,0.14228560030460358,0.24804973509162664,-0.060828142799437046,0.2261233665049076,0.13227195898070931,0.027641270426101983,0.11922034434974194
scene,17,6,0.21715039014816284,0.22148430347442627,0.21948246657848358,0.027463242411613464,0.3315934091806412,0.3317938894033432,0.3413683623075485,0.04858414828777313,0.7057522386312485,0.6877352297306061,0.6992565393447876,0.03944544494152069,0.12670631147921085,0.12404699251055717,0.12368454318493605,0.014315271750092506,0.07721483707427979,0.06984606944024563,0.08054989017546177,0.045294126495718956,0.2367691472172737,0.005656051449477673,0.21861308912048116,0.15493066608905792,-0.0761324530467391,0.2119769086875749,0.32373417541384697,0.037687208503484726,0.10324268694967031,0.19571205973625183,0.2014547735452652,0.19857363402843475,0.037024468183517456,0.3112127035856247,0.3243974298238754,0.3194175511598587,0.05206999182701111,0.6942796558141708,0.7030363380908966,0.706420473754406,0.06040693819522858,0.12196398712694645,0.12252685986459255,0.1220007836818695,0.009877782315015793,0.07209876924753189,0.09864750318229198,0.08377501741051674,0.03458764776587486,-0.03176337480545044,-0.018041137838736176,0.02053569909185171,-0.01032198779284954,-0.09359130635857582,0.1256905528716743,0.08987458772026002,-0.10414252150803804,0.16899969708174467,0.2087089717388153,0.20792801678180695,0.20995452255010605,0.03193536400794983,0.31249503791332245,0.3269689679145813,0.3320783004164696,0.05206999182701111,0.6942796558141708,0.6987928450107574,0.6998723819851875,0.05688680708408356,0.12498602084815502,0.12252685986459255,0.12359640467911959,0.013633480295538902,0.07342355325818062,0.07378347031772137,0.08282363880425692,0.03784073516726494,0.1064745094627142,0.005656051449477673,0.10552549175918102,0.04967433516867459,-0.0761324530467391,0.1502274931408465,0.11986179347150028,-0.036858515930362046,0.13274882081896067
scene,17,7,0.12156929075717926,0.1139763742685318,0.12116284668445587,0.041195571422576904,0.1539527028799057,0.15769310295581818,0.16154839843511581,0.03404128551483154,0.783448338508606,0.775419220328331,0.7807015478610992,0.02873001992702484,0.15798236429691315,0.1559903882443905,0.15698637627065182,0.018258333206176758,0.19216220080852509,0.16319432109594345,0.20144137926399708,0.09507683664560318,0.22611114289611578,0.0884204875692376,0.1577797345817089,0.5657405257225037,0.21948494762182236,0.1761506013572216,0.24001343920826912,0.0009589381515979767,0.1317949891090393,0.11094902455806732,0.10206246376037598,0.10920111835002899,0.02508239448070526,0.1454683244228363,0.13615241646766663,0.14471513777971268,0.03725394606590271,0.7053025364875793,0.7311246544122696,0.7253801375627518,0.08209265768527985,0.14371607080101967,0.14858268201351166,0.15441256947815418,0.02458105981349945,0.18894644640386105,0.12431025505065918,0.16345800645649433,0.10031403601169586,-0.02723158523440361,-0.05157139716902748,0.13641871139407158,0.22253368236124516,-0.03947857581079006,0.20027709007263184,0.2643815204501152,-0.05545277986675501,0.2165964674204588,0.1114238053560257,0.11222442984580994,0.1172005832195282,0.031272172927856445,0.1539527028799057,0.15413235127925873,0.15632277727127075,0.03474321961402893,0.7713381797075272,0.755749985575676,0.7623401135206223,0.05813200771808624,0.153900895267725,0.149748332798481,0.15698637627065182,0.019435130059719086,0.19216220080852509,0.14219692535698414,0.19247468281537294,0.09507683664560318,0.15271607413887978,-0.03840303607285023,0.15197592601180077,0.28143875021487474,0.0614851750433445,0.20027709007263184,0.2643815204501152,-0.026789480820298195,0.19280983321368694
scene,17,8,0.1077977865934372,0.12347616255283356,0.1129424199461937,0.024659007787704468,0.1426790952682495,0.16638992726802826,0.15838798135519028,0.035421207547187805,0.8266309499740601,0.8556430339813232,0.8456315770745277,0.041659727692604065,0.1445713583379984,0.13461897894740105,0.12907061353325844,0.035980720072984695,0.14711372554302216,0.10391279123723507,0.13480784744024277,0.10142134688794613,0.28450634330511093,0.08758446166757494,0.16401427087839693,0.08400093391537666,-0.018895898014307022,0.07826249115169048,0.040341056883335114,-0.0818361861165613,0.09039495722390711,0.11362549662590027,0.10235899686813354,0.11569219827651978,0.029895424842834473,0.1354748159646988,0.16227997839450836,0.15397626906633377,0.023632869124412537,0.8568236380815506,0.8767313212156296,0.865807794034481,0.04916663467884064,0.11120778135955334,0.1133545059710741,0.11091345082968473,0.013734418898820877,0.10996199399232864,0.13142547756433487,0.11868990957736969,0.08757662028074265,-0.0021883100271224976,-0.141457948833704,0.15584038197994232,0.18939711153507233,-0.010695979930460453,0.1320240618661046,0.21975911408662796,0.08401637081988156,0.21403454756364226,0.11362549662590027,0.1165185421705246,0.11294824630022049,0.028565138578414917,0.1365208923816681,0.1632574200630188,0.15832535177469254,0.03169913589954376,0.8362793028354645,0.8688710629940033,0.8499090448021889,0.045025452971458435,0.12283902429044247,0.12255512364208698,0.12255169078707695,0.02595536597073078,0.1309280451387167,0.12496340647339821,0.11868990957736969,0.09306415356695652,0.2072645016014576,-0.018776089884340763,0.1597999483346939,0.14336707070469856,-0.018895898014307022,0.08243261277675629,0.16747778374701738,-0.01869078492745757,0.11119896941818297
scene,17,9,0.3770996332168579,0.38905055820941925,0.38719119876623154,0.09088407456874847,0.4864547997713089,0.549967810511589,0.5103548541665077,0.057976722717285156,0.787790521979332,0.7996456027030945,0.7819604352116585,0.0612097829580307,0.14396819472312927,0.14912281557917595,0.1465455051511526,0.020440837368369102,0.08263958618044853,0.07149523869156837,0.0923853050917387,0.0530261043459177,0.17625290527939796,0.009470811113715172,0.11051168944686651,0.10575041361153126,-0.05104736518114805,0.1959865684621036,0.07452327758073807,0.056078387424349785,0.11755673633888364,0.3678022176027298,0.3480197787284851,0.34303856641054153,0.05692747235298157,0.49589186906814575,0.5336711406707764,0.5192390605807304,0.06705611944198608,0.7704671770334244,0.7433369755744934,0.7640548199415207,0.0501522570848465,0.1645493395626545,0.15158593840897083,0.1646764911711216,0.024601172655820847,0.07759132608771324,0.06501113437116146,0.073169631883502,0.04033214133232832,0.28296756371855736,0.025563799776136875,0.18489917740225792,0.38079433888196945,0.07764133810997009,0.26338512264192104,0.2710438258945942,0.11895376071333885,0.20906900148838758,0.370592400431633,0.3812006711959839,0.37233414500951767,0.07493090629577637,0.49068138003349304,0.5339095592498779,0.5103548541665077,0.0605761855840683,0.7796071171760559,0.7751769423484802,0.7744273990392685,0.05384880304336548,0.15451625734567642,0.15044349059462547,0.15347977820783854,0.020782241597771645,0.08212093263864517,0.0670315008610487,0.0745587982237339,0.04588755778968334,0.203102745115757,0.025563799776136875,0.13252526801079512,0.24805892631411552,0.024075611028820276,0.21788358641788363,0.14387419447302818,0.10692710429430008,0.17979800794273615
scene,17,10,0.1625799983739853,0.1386072337627411,0.15686924755573273,0.04246343672275543,0.22888486087322235,0.23118804395198822,0.23256728798151016,0.04497213661670685,0.8654942214488983,0.8633239716291428,0.8605499267578125,0.06152418255805969,0.1355904694646597,0.1300083752721548,0.13574184384196997,0.026032697409391403,0.12049559503793716,0.0998022872954607,0.12047386728227139,0.0861317403614521,0.15227161720395088,-0.015682656681747176,0.19795122928917408,0.2844428103417158,0.18508217111229897,0.15374244563281536,-0.027740705758333206,-0.0640598451718688,0.19267749972641468,0.14161372184753418,0.12269817292690277,0.13982518762350082,0.038707464933395386,0.2179870456457138,0.23508596420288086,0.22992727160453796,0.026963666081428528,0.8609557002782822,0.8970102071762085,0.8803260698914528,0.04551681876182556,0.11835618689656258,0.12019475735723972,0.11779339052736759,0.01992884650826454,0.0704125389456749,0.07884886302053928,0.07189152017235756,0.03640678897500038,0.023944586515426636,-0.1786707304418087,0.0980886040488258,0.13718217983841896,-0.07633660919964314,0.10931187262758613,0.24610006250441074,-0.10108713805675507,0.24619945045560598,0.14466677606105804,0.1372402459383011,0.14925210922956467,0.039866238832473755,0.22758162021636963,0.23118804395198822,0.2317643165588379,0.03676655888557434,0.8650482445955276,0.8758348524570465,0.869539350271225,0.05548548698425293,0.13048267178237438,0.12279158644378185,0.12483052350580692,0.02518862672150135,0.08931154944002628,0.08889401517808437,0.08994484134018421,0.06676853075623512,0.0691262437030673,-0.03747238301730249,0.12770976801402867,0.2207804163917899,0.03438428230583668,0.14344935631379485,0.06434716284275055,-0.0640598451718688,0.22055687569081783
scene,17,11,0.1702512800693512,0.1696597933769226,0.17450111359357834,0.04021334648132324,0.3389619290828705,0.3653331696987152,0.35045386105775833,0.03270915150642395,0.8021576851606369,0.7876410633325577,0.7877728715538979,0.05466879904270172,0.13147659599781036,0.1260298453271389,0.1273636743426323,0.01780986785888672,0.0974987093359232,0.11170630529522896,0.09807538148015738,0.03711274638772011,0.05148443579673767,-0.03278962825424969,0.11071974271908402,0.1767810881137848,0.016447588801383972,0.1871545477770269,0.0947461947798729,-0.001053584273904562,0.10317695327103138,0.17178452014923096,0.16336065530776978,0.17250147461891174,0.021275222301483154,0.34433363378047943,0.3491863012313843,0.34518177062273026,0.027404889464378357,0.7710129916667938,0.7619488537311554,0.7835673987865448,0.06796222925186157,0.12398706562817097,0.1225639246404171,0.13026657700538635,0.016586218029260635,0.10280227661132812,0.07788424752652645,0.09672711230814457,0.04719053581357002,0.16407247725874186,0.0038106110878288746,0.09492006152868271,0.2480432167649269,0.030489305034279823,0.15416730102151632,0.21904288604855537,0.0356334880925715,0.14582029380835593,0.1712365299463272,0.1696597933769226,0.17450111359357834,0.024123936891555786,0.34011709690093994,0.3626897931098938,0.34628599882125854,0.027404889464378357,0.7915570139884949,0.7792492508888245,0.7877728715538979,0.06448209285736084,0.12437212280929089,0.12380212731659412,0.1273636743426323,0.01780986785888672,0.10105900652706623,0.08660477213561535,0.09807538148015738,0.04139573499560356,0.13960293028503656,-0.03278962825424969,0.09492006152868271,0.2061673328280449,0.01761853788048029,0.17936468869447708,0.1370682567358017,0.02018928760662675,0.10666818730533123
scene,18,0,0.3360602855682373,0.341390460729599,0.3498660624027252,0.045251891016960144,0.6439431756734848,0.657450258731842,0.6493924930691719,0.05029281973838806,0.7294884026050568,0.7250427603721619,0.7330261990427971,0.04403528571128845,0.15108595043420792,0.1496233567595482,0.14809445850551128,0.032628320157527924,0.14402887597680092,0.13475330732762814,0.1332345036789775,0.055227698758244514,0.16935673030093312,-0.07203818997368217,0.16043641231954098,0.17210626136511564,0.036693732254207134,0.07356077432632446,0.1293451450765133,-0.03807583451271057,0.1564225247129798,0.3283691108226776,0.3209906667470932,0.3235820382833481,0.03663444519042969,0.6537391692399979,0.672156497836113,0.6707198843359947,0.06674614548683167,0.7249813228845596,0.7206088751554489,0.7246137708425522,0.030919179320335388,0.16083256527781487,0.15955181047320366,0.1669824467971921,0.024689573794603348,0.12499740719795227,0.15170682966709137,0.13349214289337397,0.0663103461265564,0.18379908986389637,-0.0004175659269094467,0.13150007463991642,0.2721131704747677,0.08109629480168223,0.14522601291537285,0.20362629601731896,-0.00875364150851965,0.20685641979798675,0.33526580035686493,0.3349013179540634,0.33810072392225266,0.04337175190448761,0.6439431756734848,0.6633332669734955,0.650977298617363,0.060290053486824036,0.7294884026050568,0.7250427603721619,0.7330261990427971,0.03759932518005371,0.15394630283117294,0.15656578354537487,0.16019218787550926,0.032628320157527924,0.13080881163477898,0.1405431106686592,0.13338997680693865,0.06172590330243111,0.18379908986389637,-0.03765555005520582,0.16043641231954098,0.2030027061700821,0.07242506509646773,0.13012690097093582,0.19161625066772103,-0.00875364150851965,0.17552627623081207
scene,18,1,0.3231142610311508,0.31879180669784546,0.3209376037120819,0.07017958164215088,0.5321632027626038,0.5408857613801956,0.5278252512216568,0.053299933671951294,0.8085055351257324,0.796972006559372,0.780494712293148,0.05870907008647919,0.15591710433363914,0.1727186180651188,0.16616342216730118,0.022110536694526672,0.13342145457863808,0.14736327528953552,0.14063961431384087,0.06466648727655411,0.12414496601559222,-0.03934750333428383,0.16128646535798907,0.07642224803566933,-0.02284214459359646,0.10636868374422193,0.06652134098112583,-0.12938070856034756,0.06809626333415508,0.32476918399333954,0.30675414204597473,0.3098284602165222,0.04528753459453583,0.4988713562488556,0.49930399656295776,0.5045916959643364,0.06980215013027191,0.7873464971780777,0.7612825781106949,0.77200498431921,0.046998754143714905,0.17869245633482933,0.19920528307557106,0.1889488697052002,0.03125379793345928,0.11242200434207916,0.16486946493387222,0.1270359605550766,0.06303014047443867,0.006716442294418812,-0.11557681765407324,0.2239182610064745,0.32611512765288353,-0.09606726374477148,0.3048679307103157,0.16372371651232243,-0.0416724868118763,0.28490831796079874,0.32476918399333954,0.3126260042190552,0.317642979323864,0.05241762101650238,0.5128147155046463,0.5117011815309525,0.5120912715792656,0.0649971216917038,0.7955043613910675,0.7809441238641739,0.7783583253622055,0.0547013133764267,0.16575639694929123,0.19235527515411377,0.18337519466876984,0.02947673760354519,0.11648271232843399,0.14973734319210052,0.13568107318133116,0.06303014047443867,0.08124983217567205,-0.05824664048850536,0.17512141913175583,0.3057587742805481,-0.07160455640405416,0.24713799031451344,0.15072596818208694,-0.08831638749688864,0.19590406026691198
scene,18,2,0.2685692459344864,0.24966414272785187,0.26712416112422943,0.06899899244308472,0.5157254636287689,0.5067662745714188,0.5034354850649834,0.06982600688934326,0.8270295858383179,0.8472026437520981,0.8444989398121834,0.03870449960231781,0.17554659768939018,0.18065525591373444,0.17710930947214365,0.027346141636371613,0.12753069773316383,0.0972503162920475,0.13008844293653965,0.05617369897663593,-0.002535009291023016,-0.09968072734773159,0.09372405195608735,0.08429978415369987,0.054090748773887753,0.06115808989852667,0.11664824094623327,-0.023660334176383913,0.0903322184458375,0.29550595581531525,0.2438809722661972,0.2730134129524231,0.06285563111305237,0.5346895754337311,0.5047030299901962,0.5244255885481834,0.06335470080375671,0.8063313961029053,0.8186513334512711,0.8185053616762161,0.04196232557296753,0.19361525774002075,0.21170028671622276,0.2034602966159582,0.021782394498586655,0.12790178880095482,0.14300496317446232,0.1499363873153925,0.0686796735972166,0.10516080725938082,-0.05357363470830023,0.15052962955087423,0.2575190691277385,0.04995178431272507,0.19783465471118689,0.24913398921489716,0.05964458337984979,0.16720665246248245,0.2747030109167099,0.24415872991085052,0.26712416112422943,0.06418541073799133,0.5302051305770874,0.5067662745714188,0.5120692253112793,0.06982600688934326,0.8097089976072311,0.8342377990484238,0.8270168080925941,0.03870449960231781,0.18290168046951294,0.20160676538944244,0.19580689072608948,0.022665925323963165,0.12753069773316383,0.12969316728413105,0.1349628660827875,0.0623771958053112,0.07442720979452133,-0.08527870289981365,0.11861321981996298,0.19699152652174234,0.054090748773887753,0.1374829721171409,0.23926853388547897,0.03210784075781703,0.11967217456549406
