layer,head,switch_residual,paraphrase_residual,parity_residual,residual_log_ratio,query_log_ratio,prompt_history_excess,native_log_ratio,current_key_log_ratio,switch_temporal_js,paraphrase_temporal_js,temporal_js_excess,switch_temporal_w1,paraphrase_temporal_w1,temporal_w1_excess,previous_episode_mass,returned_a1_mass,discovery_prompt_history_excess,validation_prompt_history_excess,zero_label,discovery_zero_label,validation_zero_label,otsu_label,gmm2_label
6,9,0.011322359554469585,0.005032626911997795,0.0,0.6899184390028854,0.6503414067288218,-0.0023957929744024,0.6716856048994815,0.7109553801268451,6.715729978168383e-05,1.7111400666180998e-05,3.677526183309965e-05,0.062834732234478,0.03715250641107559,0.01790512353181839,0.957506000995636,0.0,0.06252503409628735,-0.09250601353767413,switch_stable,1,0,0,1
6,10,0.004811091581359506,0.0029574956279248,0.0,0.5260085679661641,0.6558980212777004,-0.10177290192830744,0.617138782245467,0.7161428001923649,4.202930722385645e-05,1.1480413377285004e-05,2.728046092670411e-05,0.04131901264190674,0.022668713703751564,0.015466518700122833,0.9762698411941528,0.0,-0.07555724832298122,-0.12169539166165816,switch_stable,0,0,0,1
6,11,0.003764321911148727,0.0021210024133324623,0.0,0.580267300956996,0.6145974395806519,-0.003180506099426772,0.6765597478907737,0.7382339961222001,5.080405389890075e-05,1.3319426216185093e-05,2.72978468274232e-05,0.05221588909626007,0.027844637632369995,0.0226735919713974,0.9998740255832672,0.0,0.1557802618503355,-0.14743071462257729,switch_stable,1,0,0,1
7,0,0.006290738005191088,0.0031111727003008127,0.0,0.6095407116683527,0.735760149187689,-0.07150078333410351,0.6670129417757631,0.7050226510721185,0.00011162777082063258,2.6775785954669118e-05,5.8556914154905826e-05,0.07246531546115875,0.03836759924888611,0.02803511917591095,0.9986309111118317,0.0,-0.07689620995054652,-0.04558498909526876,switch_stable,0,0,0,1
7,1,0.008777488488703966,0.00475522200576961,0.0,0.7030603996146322,0.691873115644082,-0.07015893273285528,0.6980150259259903,0.7126225593782696,4.606802394846454e-05,1.03329548437614e-05,2.7516500267665833e-05,0.031981680542230606,0.014686881098896265,0.01429201290011406,0.7907708287239075,0.0,-0.09728405215820721,-0.04115558414675896,switch_stable,0,0,0,1
7,2,0.00516452849842608,0.0024682909715920687,0.0,0.6986378599065002,0.7226547820051556,-0.04714602114898778,0.7420869524117248,0.7023147628160783,3.0259101549745537e-05,7.914426532806829e-06,1.8931334125227295e-05,0.04039805568754673,0.021615471690893173,0.01476597785949707,0.9579240679740906,0.0,0.03571148752120623,-0.10161438623120789,switch_stable,1,0,0,1
7,3,0.004254579544067383,0.002503374475054443,0.0,0.5440096405145827,0.6959163334977727,-0.1400268427569638,0.6896710334231455,0.6728812634808669,5.755058373324573e-05,2.0651619706768543e-05,1.9717321265488863e-05,0.05860016867518425,0.039304569363594055,0.014091096818447113,0.9993588030338287,0.0,-0.14448632486386737,-0.12550609488106568,switch_stable,0,0,0,0
7,4,0.008738601114600897,0.006139274453744292,0.0,0.4469969208227842,0.693076817340061,-0.25561712805179204,0.7779684060434771,0.6631288018379272,7.235455268528312e-05,1.9327635527588427e-05,4.098258068552241e-05,0.07297893986105919,0.04148348420858383,0.022298064082860947,0.9342811107635498,0.0,-0.17396081623111798,-0.32113920327903844,switch_stable,0,0,0,0
7,5,0.0047161513939499855,0.002529747784137726,0.0,0.5954885785351147,0.7142973788881166,-0.10586969165339541,0.7567409180518463,0.723250265734189,6.682944876956753e-05,1.9638748199213296e-05,3.765451765502803e-05,0.044811349362134933,0.02823821920901537,0.015551820397377014,0.9677070081233978,0.0,-0.04003310548249309,-0.23844154973952725,switch_stable,0,0,0,1
7,6,0.012523524928838015,0.005884645041078329,0.0,0.6749790475516474,0.7286485102232645,0.017377355436665298,0.6676879278040875,0.7687911273101937,0.00012001623690593988,2.403034159215167e-05,8.43117231852375e-05,0.06626755744218826,0.02819995302706957,0.03343853913247585,0.925282210111618,0.0,-0.04658802122183514,0.06708402737517985,switch_responsive,0,1,0,1
7,7,0.00956959230825305,0.004608470480889082,0.0,0.7033682902917224,0.7325489793078634,-0.06458088018603181,0.7747816729155586,0.66161354318165,3.579497570171952e-05,8.930910553317517e-06,2.1399888282758184e-05,0.03620621934533119,0.01899229735136032,0.013104625977575779,0.7678598165512085,0.0,-0.20951111853185872,0.09641730801882786,switch_stable,0,1,0,1
7,8,0.004003975307568908,0.0019777623238041997,0.0,0.6769702828790426,0.7239049073447353,-0.041213585620482496,0.6653303782560207,0.6424484009205509,7.089448627084494e-05,1.4151664800010622e-05,4.367843212094158e-05,0.04676784202456474,0.019960202276706696,0.023787029087543488,0.9998802244663239,0.0,-0.04032532899898833,-0.04703160070273257,switch_stable,0,0,0,1
7,9,0.00524975243024528,0.0025445191422477365,0.0,0.7362753356350389,0.7028287483236216,-0.0031326421643370073,0.7454415665361553,0.726369249053708,6.459939322667196e-05,1.577350849402137e-05,4.168059240328148e-05,0.05485278181731701,0.027945777401328087,0.023119132034480572,0.9418783485889435,0.0,0.0038696876184057816,-0.04891304297966714,switch_stable,1,0,0,1
7,10,0.007212380412966013,0.003139857784844935,0.0,0.7624109630871994,0.741811836518045,0.05398539843059144,0.7971190018152954,0.673545068846048,2.6985422664438374e-05,5.469026291393675e-06,1.919356691360008e-05,0.035472601652145386,0.01605804730206728,0.01676056906580925,0.9250663220882416,0.0,0.03974063375889686,0.0718523998419871,switch_responsive,1,1,0,1
7,11,0.004353128839284182,0.001927246747072786,0.0,0.7658031319043405,0.6977463684255392,0.017882086019037458,0.6840339902534663,0.6770823393896834,2.994468013639562e-05,6.828096957178786e-06,1.8974387785419822e-05,0.0328742116689682,0.016539733856916428,0.01566261053085327,0.9053801894187927,0.0,-0.04109455146091473,0.06412539216249441,switch_responsive,0,1,0,1
8,0,0.00787512119859457,0.0033022999996319413,0.0,0.8777888344427232,0.8050438611945453,0.11438415740189328,0.7735638975361676,0.7689599721464837,7.628925595781766e-05,1.5507910575252026e-05,4.43811368313618e-05,0.07030557841062546,0.03109659254550934,0.03030688315629959,0.998654693365097,0.0,0.12898737818615486,0.11335416812690707,switch_responsive,1,1,1,1
8,1,0.011088097933679819,0.006003913935273886,0.0,0.713827492403468,0.7531216986857627,-0.08087950227711854,0.8190282048119607,0.75533448595218,7.822286715963855e-05,1.786960638128221e-05,4.914731107419357e-05,0.056593503803014755,0.027016370557248592,0.026439890265464783,0.8697729706764221,0.0,0.034382591137890384,-0.24592551866964507,switch_stable,1,0,0,1
8,2,0.012351250741630793,0.005896910792216659,0.0,0.7266327551982892,0.7345884275125473,-0.04573878876099172,0.6783608411412771,0.649521626413601,0.00011894294220837764,2.0837978809140623e-05,7.225335866678506e-05,0.07438673079013824,0.037152018398046494,0.03345545008778572,0.9484512805938721,0.0,-0.018492295400419634,-0.055380427023015294,switch_stable,0,0,0,1
8,3,0.006992163602262735,0.0032226748298853636,0.0,0.8067468439175913,0.7958013900334118,-0.003077508958696351,0.8035512713061116,0.8462980084242135,7.723450107732788e-05,1.5668192645534873e-05,4.6333923819474876e-05,0.08561495691537857,0.03590841591358185,0.040856316685676575,0.9967364966869354,0.0,0.0769586468950802,-0.09902076496768908,switch_stable,1,0,0,1
8,4,0.00838194228708744,0.004438957432284951,0.0,0.5713792512689153,0.7417713955261447,-0.12495255720574995,0.7529563205015934,0.6726712768920646,8.496212103636935e-05,2.1386083972174674e-05,4.183177043159958e-05,0.1010672077536583,0.05400622636079788,0.04224210977554321,0.9972838163375854,0.0,-0.07745061817404542,-0.1820080053769535,switch_stable,0,0,0,0
8,5,0.009054022841155529,0.0036326029803603888,0.0,0.8384993190342134,0.8332740342475589,-0.008315101864073582,0.8476587516087091,0.8081402428822659,0.00020371616119518876,3.70575362467207e-05,0.00014417909551411867,0.12439189106225967,0.05725999176502228,0.06647180765867233,0.99196657538414,0.0,0.06343273942288152,-0.08120766478617902,switch_stable,1,0,0,1
8,6,0.006965672830119729,0.002892001997679472,0.0,0.7741769844879011,0.7295007709784669,-0.0023119728167249054,0.868515524850045,0.7670023780625534,4.768562939716503e-05,1.0235489753540605e-05,3.1409963412443176e-05,0.03798242285847664,0.017879033461213112,0.017222769558429718,0.9756120145320892,0.0,0.06975744322048777,-0.08186280250900221,switch_stable,1,0,0,1
8,7,0.016249478794634342,0.007834968622773886,0.0,0.8066293344687743,0.8796094103558456,-0.09715803611878182,0.8211577816452287,0.7514457995307492,4.988591535948217e-05,1.0281968570780009e-05,3.2401096177636646e-05,0.04561559110879898,0.021921850740909576,0.020580049604177475,0.754243791103363,0.0,-0.13869343994528105,-0.06375522793941263,switch_stable,0,0,0,1
8,8,0.013857834041118622,0.005795075558125973,0.0,0.8312188425474956,0.8096050379077518,0.033514426994615654,0.7546521152854493,0.7010063742501378,5.7230547099607065e-05,1.220918056787923e-05,3.944160926039331e-05,0.04749546945095062,0.021877648308873177,0.026514344848692417,0.8828824162483215,0.0,0.032791304550291944,0.03413626873338832,switch_responsive,1,1,0,1
8,9,0.009101377334445715,0.004191823303699493,0.0,0.7806484794765967,0.8352376491904414,-0.060753075343048246,0.8322713013192482,0.9185158834600539,4.313787940191105e-05,9.824441804084927e-06,2.5685589207569137e-05,0.04387981444597244,0.024290749803185463,0.019333887845277786,0.8986311554908752,0.0,-0.08037421908997522,-0.04589250127036211,switch_stable,0,0,0,1
8,10,0.008526166900992393,0.003965366864576936,0.0,0.6684798672829895,0.7316376870964268,-0.011497131745436817,0.7388678736179339,0.7546901498014952,7.451060810126364e-05,1.9834944396279752e-05,3.8819038309156895e-05,0.08454378321766853,0.05184682458639145,0.02664840966463089,0.9994555711746216,0.0,-0.08008294118443438,0.06705197985094896,switch_stable,0,1,0,1
8,11,0.010304877534508705,0.005546177038922906,0.0,0.6703806672852328,0.7982895663793774,-0.15361132254094745,0.8334292917163945,0.8467675044333419,0.00013299398415256292,3.660809306893498e-05,8.267745579360053e-05,0.09780823439359665,0.052926650270819664,0.034813787788152695,0.9154082834720612,0.0,0.12808511449999335,-0.33572521214018997,switch_stable,1,0,0,0
9,0,0.007171138655394316,0.0034676839131861925,0.0,0.7197178096763062,0.864466310802497,-0.1679478121287543,0.8906438192703365,0.8018991106802782,7.685611490160227e-05,1.3805485650664195e-05,4.4108935981057584e-05,0.05986298993229866,0.033106062561273575,0.0202286159619689,0.9693378508090973,0.0,-0.07889110897635734,-0.292975612793379,switch_stable,0,0,0,0
9,1,0.012307664379477501,0.004884152673184872,0.0,0.91055990481046,0.9576943234463273,-0.0627777412709129,0.8724855989894209,0.8737555735074826,0.00012475060066208243,2.5094501324929297e-05,8.93522119440604e-05,0.06902122125029564,0.03093811124563217,0.03573621064424515,0.9662073254585266,0.0,-0.06809135895427854,-0.06121745043890131,switch_stable,0,0,0,1
9,2,0.007143398048356175,0.0032255228143185377,0.0,0.8350916962251116,0.75003877503853,0.047820335523236335,0.9207950529140844,0.7842644716492054,7.892112989793532e-05,1.9128445273963735e-05,5.25900031789206e-05,0.06374254822731018,0.032023677602410316,0.031174665316939354,0.941150426864624,0.0,0.03356640513519832,0.07576589936560846,switch_responsive,1,1,0,1
9,3,0.007222886197268963,0.0039779318030923605,0.0,0.6098298208988724,0.7864702690583052,-0.10584377309400449,0.7297778296304409,0.7567744057059331,0.0001493718518759124,2.690923065529205e-05,0.00010305085743311793,0.09469883888959885,0.04156655818223953,0.037570880725979805,0.9766061007976532,0.0,-0.13479325574161455,-0.09560073276052253,switch_stable,0,0,0,1
9,4,0.009086174424737692,0.002837556297890842,0.0,0.9616083085335219,0.876073668738869,0.07567321236895863,0.8774276786374702,0.869201052551839,0.0001373070481349714,2.0297764422139153e-05,9.71664885582868e-05,0.1013692170381546,0.03829118609428406,0.05330255627632141,0.9891178011894226,0.0,0.006009397400360078,0.14264065911922552,switch_responsive,1,1,1,1
9,5,0.0084685361944139,0.003217172925360501,0.0,0.8671278515334986,0.8508412062022082,0.022219058349116673,0.844145327036919,0.8649936741449361,3.7480072933249176e-05,7.371680112555623e-06,2.3752072593197227e-05,0.037436772137880325,0.01599478628486395,0.021276839077472687,0.9065455794334412,0.0,0.022219058349116673,0.020991811674229588,switch_responsive,1,1,0,1
9,6,0.007333776913583279,0.0035012111766263843,0.0,0.7546582186576437,0.74165193246633,0.0506578368006132,0.7569872437297882,0.7915330726699809,0.0001277798364753835,2.6400317437946796e-05,8.752505164011382e-05,0.08163347467780113,0.03693336062133312,0.02340112067759037,0.9363794028759003,0.0,0.1273126773055907,-0.04915418610865641,switch_responsive,1,0,0,1
9,7,0.010755999945104122,0.004252327838912606,0.0,0.9676380932229489,0.903227226363268,0.03313318355123196,0.9127133246850554,0.8952335243759395,6.192122600623406e-05,8.652410542708822e-06,4.139811790082604e-05,0.0550586748868227,0.019404208287596703,0.030549845658242702,0.8347116708755493,0.0,-0.0008964120872770875,0.08198729699872986,switch_responsive,0,1,0,1
9,8,0.015322284772992134,0.005520789418369532,0.0,0.9412834327621558,0.9140614345591069,0.02920236878125826,0.9466988520663708,0.8638662218098259,0.0002463626879034564,4.768610233440995e-05,0.00016814940317999572,0.129967600107193,0.05870857089757919,0.05848885327577591,0.9753618836402893,0.0,0.0398592767226964,0.019124780721072765,switch_responsive,1,1,0,1
9,9,0.006281863898038864,0.002538564265705645,0.0,0.8200246075386493,0.8278314888887305,-0.004809294972703104,0.8597677594780506,0.8011679953469424,7.520036888308823e-05,1.5370489563792944e-05,4.4714470277540386e-05,0.07065186649560928,0.0326412208378315,0.035676371306180954,0.9482287764549255,0.0,-0.012067347773797032,0.008104849445941698,switch_stable,0,1,0,1
9,10,0.005572169320657849,0.0025729951448738575,0.0,0.7750249081453917,0.7458304476472051,0.04506683741230724,0.7966095288031343,0.7562108848275462,5.755701567977667e-05,1.2692192285612691e-05,3.842277510557324e-05,0.049715831875801086,0.0240139402449131,0.023847153410315514,0.8648763597011566,0.0,0.07947883000871932,0.00949347190903721,switch_responsive,1,1,0,1
9,11,0.009464668110013008,0.003476242534816265,0.0,0.9625950704917344,0.8472097300093355,0.11948515613263783,0.9347805470052171,0.8870579068619373,9.702185343485326e-05,1.8250313587486744e-05,7.151217141654342e-05,0.06947730481624603,0.03128642588853836,0.033374058082699776,0.9516753852367401,0.0,0.20599970299408416,0.025683093577150873,switch_responsive,1,1,1,1
10,0,0.00879536708816886,0.004080287646502256,0.0,0.7361334237937858,0.905354871571092,-0.1380235358338351,0.9267199817432679,0.855676616813303,0.00013358933210838586,2.7783149562310427e-05,8.724430517759174e-05,0.06257258728146553,0.03344741649925709,0.025830315425992012,0.9212313890457153,0.0,0.014195541402882539,-0.29348639013677436,switch_stable,1,0,0,0
10,1,0.007727238815277815,0.0034593752352520823,0.0,0.7669244634036199,0.8555310912065399,-0.06355803753305364,0.829323490243272,0.8244542287842751,0.00021631565323332325,3.967996599385515e-05,0.00013108916755300015,0.0880657285451889,0.03478565067052841,0.037982285022735596,0.9285833537578583,0.0,0.02870732298465721,-0.13764209984794826,switch_stable,1,0,0,1
10,2,0.011187129188328981,0.0038160892436280847,0.0,0.9128412802457713,0.8683147770042121,0.09880717051322796,0.9433108505942358,0.8783801127837525,0.00023383621009998024,4.9521157052367926e-05,0.00015491805970668793,0.08549094945192337,0.03925604559481144,0.03425876423716545,0.9384602904319763,0.0,0.04435367454602557,0.18674062603972008,switch_responsive,1,1,1,1
10,3,0.01443870784714818,0.0055557896848768,0.0,0.9704446812896406,0.9024269148399657,0.054118580942313865,1.0120944395846907,0.888123803036154,0.00019196113862562925,3.583613215596415e-05,0.00012341761612333357,0.10032352060079575,0.04269310645759106,0.04060380719602108,0.8319422602653503,0.0,0.07062739409840346,0.037978438667079784,switch_responsive,1,1,0,1
10,4,0.005880759796127677,0.002334464923478663,0.0,0.8948795666279088,0.8672502567455725,0.03687461711038781,0.9691783393260041,0.7988793132909809,0.00010492629371583462,1.6710609997971915e-05,6.217290501808748e-05,0.05281717702746391,0.024634364992380142,0.024951696395874023,0.9442935287952423,0.0,0.09014302038911648,-0.022075222613104295,switch_responsive,1,0,0,1
10,5,0.008139388170093298,0.0028793190140277147,0.0,0.8620091861025438,0.900143895518936,-0.04719795868282495,0.8881906458354119,0.887798820877082,0.00028067451785318553,5.800516373710707e-05,0.00018288881983608007,0.09433355554938316,0.04309912770986557,0.04115879349410534,0.9718745648860931,0.0,0.02592022083451412,-0.1242813077202628,switch_stable,1,0,0,1
10,6,0.016029569320380688,0.00571872852742672,0.0,0.9534130818551462,0.8865028449240084,0.08178182030976994,0.9204275980271565,0.8869210367267719,0.00013549973664339632,2.5397050194442272e-05,9.516721547697671e-05,0.08799229189753532,0.039096610620617867,0.04040297120809555,0.8628629148006439,0.0,-0.031110557047412335,0.13861793066818784,switch_responsive,0,1,1,1
10,7,0.01050413679331541,0.0036333261523395777,0.0,0.9491596770209411,0.8939543097464533,0.047280835640386265,0.9441073494512875,0.8704499340782003,8.902171975933015e-05,1.6116158803924918e-05,6.543499330291525e-05,0.06936897709965706,0.026689909398555756,0.03702173009514809,0.9262389540672302,0.0,0.09117165983570752,0.009366536478749132,switch_responsive,1,1,0,1
10,8,0.016155309043824673,0.004766836762428284,0.0,1.0768692677562117,0.903917695563544,0.21542586533222796,0.9350331751981498,0.8132233366521606,0.00010762529564090073,2.2460850232164375e-05,7.397836816380732e-05,0.0919111967086792,0.03415980935096741,0.05237482115626335,0.955953449010849,0.0,0.16386327553633934,0.23900126954638262,switch_responsive,1,1,1,1
10,9,0.00696168071590364,0.002916006720624864,0.0,0.8573257437096024,0.8899083936530681,-0.03712490130583457,0.9176958689282859,0.8453342328828652,0.00012549172970466316,2.5432776965317316e-05,8.103516665869392e-05,0.08424626290798187,0.04509369283914566,0.0415131077170372,0.9710806310176849,0.0,-0.02621471672327813,-0.07484205837164531,switch_stable,0,0,0,1
10,10,0.006210466613993049,0.0028056491864845157,0.0,0.7107069850786905,0.8451571089055099,-0.12127069629576082,0.7873161755663506,0.8781749942502206,0.00017606225446797907,3.8177589885890484e-05,0.00013126373232807964,0.07936836406588554,0.037855373695492744,0.03469050116837025,0.9690330326557159,0.0,-0.04956556484894492,-0.2091246654183586,switch_stable,0,0,0,0
10,11,0.007695457432419062,0.003533245180733502,0.0,0.7389494472531386,0.8288502041046095,-0.025552734027290358,0.8806199383499963,0.8463068575039553,6.659484643023461e-05,1.47135833685752e-05,4.251189966453239e-05,0.0526521485298872,0.0256677670404315,0.021853946149349213,0.7958404421806335,0.0,-0.0185030678928349,-0.033209130659042185,switch_stable,0,0,0,1
11,0,0.004884080262854695,0.002251281519420445,0.0,0.7583877554438905,0.8022010046871133,0.005254911152025921,0.8179473940684973,0.7647347313760862,0.00024371746985707432,5.547926411963999e-05,0.00015229166456265375,0.07562709599733353,0.03716510906815529,0.032141320407390594,0.9826581180095673,0.0,0.02692868639602919,-0.006077359461161724,switch_responsive,1,0,0,1
11,1,0.006232970394194126,0.002809226745739579,0.0,0.7702709375366474,0.7446719047247978,-0.01084047839537905,0.8556972951250199,0.7967435206221665,0.0001940855581779033,4.152459587203339e-05,0.0001152778640971519,0.06834904477000237,0.02971021644771099,0.03120201639831066,0.9337314963340759,0.0,0.04294805569791921,-0.07136619665484895,switch_stable,1,0,0,1
11,2,0.0065588983707129955,0.003478770377114415,0.0,0.6493761069110617,0.7093209653197685,-0.09306314026638202,0.7963753689885753,0.7569233983156665,0.00014215445844456553,3.395618114154786e-05,9.55168143264018e-05,0.08096466585993767,0.03573518246412277,0.03528134524822235,0.8686797618865967,0.0,-0.1401063038660739,-0.010460514230431983,switch_stable,0,0,0,1
11,3,0.00979021517559886,0.00412911013700068,0.0,0.8438483229764011,0.8250222931392636,-0.0007970696862694138,0.9202011423917067,0.7788025806171182,0.00011632483438006602,2.8378119168337435e-05,6.981038677622564e-05,0.07551303505897522,0.03677654080092907,0.034667324274778366,0.8879754543304443,0.0,0.0536799911117144,-0.04227546833167076,switch_stable,1,0,0,1
11,4,0.006526833400130272,0.0028432325925678015,0.0,0.8707412046933232,0.7551466242386138,0.10845393017426358,0.6960440888139563,0.7023643999266522,0.0001126615097746253,2.405412305961363e-05,6.802755888202228e-05,0.07189999520778656,0.03696339949965477,0.029182016849517822,0.9162128567695618,0.0,0.07040786245943875,0.15400936256328662,switch_responsive,1,1,1,1
11,5,0.011407190468162298,0.0050998227670788765,0.0,0.7512018244834731,0.8719955002148917,-0.07610887446918968,0.8444327446214313,0.8049201903652603,0.0001447411486878991,2.8400594601407647e-05,0.00010074426245409995,0.07362198084592819,0.035128843039274216,0.03234679438173771,0.873088926076889,0.0,-0.09764919974707176,-0.04219699395466048,switch_stable,0,0,0,1
11,6,0.008155384100973606,0.0029382259817793965,0.0,0.8517564723979263,0.7850290685372656,0.0447208639332736,0.9329231948698331,0.8268084016781424,0.0002905140718212351,5.790153954876587e-05,0.00018443706358084455,0.08315107598900795,0.03998115845024586,0.03479696810245514,0.960613340139389,0.0,0.0770824500755461,0.023282357096178874,switch_responsive,1,1,0,1
11,7,0.004300470696762204,0.0019702737918123603,0.0,0.7954925296988341,0.736968548961993,-0.02692265551793066,0.8168654193669682,0.7429810462071349,9.667300400906242e-05,2.1663305233232677e-05,6.458011921495199e-05,0.054195595905184746,0.0237034996971488,0.025579229928553104,0.9438162446022034,0.0,0.0172081341290104,-0.09872921960125486,switch_stable,1,0,0,1
11,8,0.011060697492212057,0.004098573932424188,0.0,0.9601592892901718,0.8569364778106136,0.1270926281814987,0.8813295186204625,0.7933681184408055,0.00011784616799559444,2.5200504751410335e-05,8.096999226836488e-05,0.06699676066637039,0.0324523039162159,0.03103514388203621,0.9119773805141449,0.0,0.06349442505598302,0.20774613046934787,switch_responsive,1,1,1,1
11,9,0.005963746225461364,0.0027268114499747753,0.0,0.8007740089981095,0.9583844821129132,-0.09967457739689425,0.7784237264269063,0.7590817440392407,5.9505837270990014e-05,1.2516462447820231e-05,3.640927388914861e-05,0.05652070231735706,0.029126107692718506,0.023008137941360474,0.9974574148654938,0.0,-0.016804463634719935,-0.19656490080847275,switch_stable,0,0,0,1
11,10,0.009146327152848244,0.0030398053349927068,0.0,0.9588809723969718,0.8244876839194846,0.15524526649060658,0.9083796944175483,0.828817646964545,0.00013162437971914187,2.923404099419713e-05,8.623678877484053e-05,0.07578705251216888,0.031149720773100853,0.03519994765520096,0.9566912055015564,0.0,0.2490544434023441,0.0910456662058832,switch_responsive,1,1,1,1
11,11,0.010764167178422213,0.003800038481131196,0.0,0.886064653328527,0.7532160818453577,0.07655845474455802,0.9179213873601297,0.7403581454834689,0.0001998423831537366,4.5625320126418956e-05,0.00014010364247951657,0.07531207427382469,0.03638860210776329,0.03067699819803238,0.9607619643211365,0.0,0.12333916532617717,0.05227759535512777,switch_responsive,1,1,1,1
12,0,0.008802569005638361,0.004079008940607309,0.0,0.7945846313475097,0.7513163965590599,0.018191706398051677,0.7099667711452045,0.7155744502656985,0.00010073177691083401,2.8461679903557524e-05,6.69650689815171e-05,0.06103093922138214,0.029261164367198944,0.023534500040113926,0.8274714648723602,0.0,0.09249006714746615,-0.05389043207392631,switch_responsive,1,0,0,1
12,1,0.010283316019922495,0.0040029678493738174,0.0,0.8505806912054348,0.6728925933495329,0.1469996073403964,0.8319577229648356,0.8052697738602299,0.00041485801921226084,8.841909584589303e-05,0.0002581508597359061,0.10948532074689865,0.04696209728717804,0.050050802528858185,0.9371982514858246,0.0,0.20226658019375388,0.09782933367321361,switch_responsive,1,1,1,1
12,2,0.007726799231022596,0.0033609920646995306,0.0,0.8784262357804395,0.7471177321590446,-0.013668859903428004,0.751710088678794,0.6182854297187972,7.645460573257878e-05,2.212955769209657e-05,3.950225800508633e-05,0.08053459972143173,0.04649529606103897,0.0237056203186512,0.9982359111309052,0.0,-0.17432252241418666,0.11166067993605022,switch_stable,0,1,0,1
12,3,0.011170598678290844,0.005160748492926359,0.0,0.7592049825067771,0.8230643248701972,-0.03947902636507625,0.8185786378172712,0.8016474545404282,0.00016906787641346455,3.713938349392265e-05,9.300944293499924e-05,0.10517064481973648,0.052221592515707016,0.038166724145412445,0.949663907289505,0.0,-0.02632152280642719,-0.04374526542606147,switch_stable,0,0,0,1
12,4,0.009231708478182554,0.0031743310391902924,0.0,0.8903875636387786,0.8092036098600097,0.09622726997406572,0.7804508288416232,0.8505851329685288,0.0002541826252127066,5.578427226282656e-05,0.0001600400428287685,0.0772697664797306,0.041457366198301315,0.03228416666388512,0.9472908675670624,0.0,0.0742139604163441,0.11035403038264263,switch_responsive,1,1,1,1
12,5,0.00682608806528151,0.002679679309949279,0.0,0.8978880570027796,0.7154838396042333,0.1363388596273672,0.7793942761709485,0.6579974164722548,9.209956624545157e-05,2.0168678020127118e-05,6.534222848131321e-05,0.051312677562236786,0.02599485032260418,0.02316993847489357,0.9311828315258026,0.0,0.08151573204988646,0.1804822146478171,switch_responsive,1,1,1,1
12,6,0.010790325235575438,0.00612212042324245,0.0,0.6946688496690729,0.7286381070296024,-0.08360618986125185,0.8466568791081088,0.7677434239839094,9.231799776898697e-05,2.2606101993005723e-05,5.578045966103673e-05,0.04189645126461983,0.025233089923858643,0.014635421801358461,0.7993479073047638,0.0,-0.018502642199749342,-0.13237845962196215,switch_stable,0,0,0,1
12,7,0.013751153368502855,0.004847102332860231,0.0,0.9929613017935752,0.7584147130228225,0.2098566380761283,0.8155445364639196,0.8217421336539998,0.00010436911543365568,2.357445191591978e-05,5.699128087144345e-05,0.04704304784536362,0.024172824807465076,0.021222752518951893,0.7683950960636139,0.0,0.30866136963065455,0.14327101641632656,switch_responsive,1,1,1,1
12,8,0.008942617569118738,0.004122132668271661,0.0,0.7950766827704648,0.7013562659593757,0.06369542132842676,0.7433157702252139,0.6596292706013833,7.163055124692619e-05,1.67307625815738e-05,4.9266549467574805e-05,0.05549752898514271,0.028124424628913403,0.026274416595697403,0.9933653473854065,0.0,0.12276824925212423,0.018007017670027547,switch_responsive,1,1,1,1
12,9,0.008601157926023006,0.004351356532424688,0.0,0.72861362222785,0.754587030468762,-0.09197212668099508,0.7462063352635574,0.7734687179871619,0.00013033716822974384,2.8067903258488514e-05,6.852412479929626e-05,0.06394610553979874,0.03298437409102917,0.021121731027960777,0.8371466398239136,0.0,-0.0859168478739016,-0.1121028386569918,switch_stable,0,0,0,1
12,10,0.007518053753301501,0.0029941730899736285,0.0,0.817718719574642,0.7974886773310039,0.019600366493938315,0.7490592418593921,0.7518765788480681,0.00020223504543537274,4.1942097595892847e-05,0.00013205409049987793,0.12615235149860382,0.05791430175304413,0.07032795995473862,0.9644517004489899,0.0,0.03259028295855218,0.010040508668311132,switch_responsive,1,1,0,1
12,11,0.00964435189962387,0.003992940532043576,0.0,0.8356059094453834,0.7524655480543184,0.07525504842863015,0.746385639806076,0.7760181080751744,0.0001166229194495827,2.2972562874201685e-05,6.390747148543596e-05,0.055112265050411224,0.02652649860829115,0.02059065829962492,0.7831115126609802,0.0,0.22461896460317454,-0.05847564715874237,switch_responsive,1,0,1,1
13,0,0.006831317208707333,0.002763158525340259,0.0,0.7541307667461506,0.7611555944005967,0.056843473690246504,0.9011106413946215,0.7311358516068358,0.00021526863565668464,4.1176848753821105e-05,0.00012961083848495036,0.08155634254217148,0.03682474233210087,0.034994952380657196,0.9531859159469604,0.0,0.11153966636164264,-0.044507445574342844,switch_responsive,1,0,1,1
13,1,0.006040624575689435,0.002624385291710496,0.0,0.8536412100687822,0.7646315241737016,0.04804192712775185,0.7808487444768839,0.7550861133256258,0.00024336393107660115,6.277432112256065e-05,0.0001658323672018014,0.08944098651409149,0.04714442789554596,0.03774099424481392,0.9530745148658752,0.0,0.028546719861241354,0.06067203693163131,switch_responsive,1,1,0,1
