layer,head,policy_prompt_score_discovery,policy_prompt_score_validation,policy_prompt_bootstrap_agreement,policy_prompt_A1,policy_prompt_B,policy_prompt_A2,persistent_content_discovery,persistent_content_validation,persistent_content_bootstrap_agreement,persistent_content_B,persistent_content_A2,persistent_positioned,persistent_output
10,1,0.5247630788102291,0.5531783354742996,1.0,0.4793697390830452,0.5784436851859264,0.6507577097276287,-0.00040271133184432983,0.00025759637355804443,0.78,0.00043827295303344727,0.00012618303298950195,7.382780313491821e-05,0.00020867586135864258
10,2,0.7084124525287837,0.6361191146365405,1.0,0.7983184183635661,0.6183386285587887,0.6880663642557971,0.0016797780990600586,0.00328933447599411,1.0,0.0019767284393310547,0.0026170015335083008,0.0018701553344726562,0.0027064383029937744
10,3,0.6570129634616644,0.6569302756122735,1.0,0.4572181435764992,0.7225652751714399,0.6918676411429682,0.0007279440760612488,0.0008924230933189392,0.894,0.000809013843536377,0.0007944405078887939,-0.0006455332040786743,0.0015186816453933716
10,4,0.691095118444778,0.7005289023181247,1.0,0.6541849884250007,0.6105284320963187,0.6364943540198005,-0.00021693110466003418,0.001966722309589386,0.872,0.000619351863861084,0.0007537007331848145,0.0007770955562591553,0.00040408968925476074
10,5,0.5576537349052744,0.5519930090502595,1.0,0.6889063070860464,0.5396451553722061,0.5234158541073994,0.0008375942707061768,0.0018483847379684448,1.0,0.001100391149520874,0.0013323724269866943,0.0004558935761451721,0.000804603099822998
10,6,0.6456503169158427,0.7279024862586438,1.0,0.8055895583812118,0.6472357974430243,0.640207296965599,0.0010676570236682892,0.001546412706375122,1.0,0.0007505714893341064,0.0013041198253631592,0.0006915628910064697,0.00357171893119812
10,7,0.7463320106658982,0.8911884931287484,1.0,0.6492335368229989,0.8700976014315545,0.911435701463002,0.0012322962284088135,0.0012588128447532654,0.998,0.0013557970523834229,0.0009446144104003906,0.0008141025900840759,0.008041054010391235
10,8,0.8260291065286092,0.8026934270965856,1.0,0.6631316625467502,0.6875629037517001,0.8410636037304026,0.0013703033328056335,0.0018230676651000977,1.0,0.0018242597579956055,0.0019640326499938965,0.001397445797920227,0.016716957092285156
10,9,0.7204427466179182,0.6931025897185332,1.0,0.6527879910201171,0.7610094182272704,0.740753253079763,0.0015753358602523804,0.0021413713693618774,1.0,0.0014719367027282715,0.0016952753067016602,0.0011460334062576294,0.002476617693901062
10,10,0.6416308878918046,0.5892975235554372,1.0,0.6251865037198265,0.5230348578435302,0.6153922288338085,0.0004189983010292053,0.0008900836110115051,0.992,0.00034987926483154297,0.00044655799865722656,7.769465446472168e-05,0.0012116581201553345
10,11,0.6052801661674971,0.7139992447612203,1.0,0.9260786125388345,0.6559906274579097,0.6702048481272442,0.0004738904535770416,0.0013504177331924438,0.988,0.0007826387882232666,0.0008635520935058594,0.0003946647047996521,0.0018631219863891602
11,0,0.6552870764406526,0.4262681003520561,1.0,0.747304183488757,0.5375251486989763,0.5816535446067983,0.00022692233324050903,0.0010079294443130493,0.982,0.0004094541072845459,0.0008440613746643066,0.0003816336393356323,-0.002946823835372925
11,1,0.5731248623677335,0.6153874436403725,1.0,0.593057604843538,0.5785906148279129,0.5374136528048181,0.0006482601165771484,0.0012541040778160095,0.954,0.0009792745113372803,0.0005653202533721924,0.0003429800271987915,-0.00033929944038391113
11,2,0.797111213438628,0.6171092180551578,1.0,0.5778234189593834,0.7239906337892525,0.8238474243925191,-0.00029102712869644165,0.0005814433097839355,0.572,-0.00017896294593811035,0.00036263465881347656,-0.00028017908334732056,0.00016254186630249023
11,3,0.7297782379865856,0.7591240169104122,1.0,0.73902605627051,0.6572322882435211,0.5861477103579921,0.0006080418825149536,-1.9818544387817383e-05,0.834,0.00023347139358520508,-5.8025121688842773e-05,-0.00033761560916900635,0.0020811259746551514
11,4,0.5883170586812054,0.5875142246434888,1.0,0.5997691677629298,0.6634679070536877,0.5068399315583952,0.00011210143566131592,0.0008976459503173828,0.928,0.0002894401550292969,0.0007351040840148926,-9.180605411529541e-05,0.0011234432458877563
11,5,0.7238065648103319,0.7633236525197895,1.0,0.614053492201899,0.7198923095698289,0.7036763194360882,0.00014542043209075928,0.0002597421407699585,0.88,7.423758506774902e-05,2.518296241760254e-05,-0.00027389824390411377,0.001958310604095459
11,6,0.6319930790306502,0.4957096477512679,1.0,0.6132629068292368,0.5531520858578176,0.5419566260185882,-0.0002657361328601837,0.0011548250913619995,0.542,0.0002945065498352051,0.00040668249130249023,-0.00017113983631134033,0.001516595482826233
11,7,0.6961072951310574,0.5469555470703112,1.0,0.530424009372327,0.5476099567469461,0.6389911146781908,-0.0009483024477958679,0.0009054318070411682,0.718,-0.0004955828189849854,-0.00020059943199157715,-0.0005835443735122681,-0.0001525580883026123
11,8,0.9431390225368612,0.7048155079316006,1.0,0.9820479893922942,0.7405484849698567,0.7270459495142383,-0.0002570301294326782,0.0005867928266525269,0.604,0.00032776594161987305,0.00043314695358276367,0.000893719494342804,0.008053779602050781
11,9,0.49470851305648017,0.5990300660127743,1.0,0.4907317474086994,0.5708608983802195,0.7474750324485429,0.0009558200836181641,0.0005512069910764694,0.974,0.000623263418674469,0.0007727593183517456,0.0007357075810432434,2.238154411315918e-05
11,10,0.8831195507104262,0.8275375602602518,1.0,0.8639105162570169,0.813800308561216,0.7609621292105293,-1.7464160919189453e-05,0.0005457475781440735,0.67,0.0006196498870849609,0.000844120979309082,0.0003024190664291382,0.0023671984672546387
11,11,0.6674129479327914,0.5319289975689316,1.0,0.3587016046674226,0.5508860801555968,0.7200813773953041,0.0008192956447601318,0.00022897869348526,0.924,0.0004939138889312744,0.00024563074111938477,0.0004679858684539795,0.0035649538040161133
12,0,0.6527961495720267,0.5096752830941937,1.0,0.64068323793722,0.6255969751170923,0.6249303627377764,0.0011092275381088257,0.0004966855049133301,0.998,0.000768810510635376,0.0006998181343078613,-0.00013678520917892456,0.0011100918054580688
12,1,0.631522300911748,0.6461659346093858,1.0,0.7561716496070933,0.5364317319074553,0.6149405691217111,0.00042282044887542725,0.0008481070399284363,1.0,0.0006422698497772217,0.0007948577404022217,-0.0002851039171218872,0.0007933974266052246
12,2,0.5234371418458346,0.5963877933313533,1.0,0.523488666478126,0.5690990023240587,0.650804738092646,0.0010046996176242828,0.001504966989159584,0.926,0.0014240667223930359,0.00022008270025253296,0.00033387914299964905,0.00021982192993164062
12,3,0.7364797689796688,0.7576148942105749,1.0,0.7742195620748629,0.7785792887615048,0.7023633375353435,0.00022708624601364136,-0.00033710896968841553,0.574,0.00017121434211730957,-0.00018581748008728027,0.0003092065453529358,0.0036404430866241455
12,4,0.578406131702464,0.7653325335471127,1.0,0.624860025490483,0.6278470681328203,0.6969573211463298,0.0010252520442008972,0.0007303506135940552,0.982,0.0009620487689971924,0.0008863508701324463,0.0004018843173980713,0.0016823112964630127
12,5,0.8767602813261147,0.6312685363679712,1.0,0.765456180958064,0.7629437499301153,0.6767201922150665,8.856505155563354e-05,-5.527585744857788e-05,0.514,0.0002397596836090088,0.0001806020736694336,0.0002081543207168579,0.0009710788726806641
12,6,0.5552697891709663,0.6056148589608439,1.0,0.6638353795207632,0.5871272279678204,0.6189846201034784,0.0007836893200874329,0.000141046941280365,0.988,0.0006941556930541992,0.0005267858505249023,-0.00012911856174468994,0.0002301335334777832
12,7,0.7439857205874547,0.6778340871008496,1.0,0.46638715441944445,0.6356961271838195,0.6712627542285435,0.0007760226726531982,-0.0005427002906799316,0.59,0.00021776556968688965,-9.161233901977539e-05,-8.890032768249512e-05,-0.0001338571310043335
12,8,0.5996345645398664,0.31328639336455694,1.0,0.4841988208158104,0.5456754415046636,0.4107421315502532,0.000751938670873642,0.000528968870639801,0.94,0.0005543231964111328,0.0004089772701263428,0.00022795423865318298,-0.0003662705421447754
12,9,0.7561793175409356,0.6731473829572433,1.0,0.7030512274583252,0.60042956704018,0.680583425925363,2.7645379304885864e-05,-1.484900712966919e-05,0.512,0.0005370974540710449,3.170967102050781e-05,-0.00028145313262939453,-0.0006024837493896484
12,10,0.7264424808096169,0.6951708815920956,1.0,0.6541668712962365,0.6450134204339788,0.724414355171383,-0.0005316585302352905,-2.0995736122131348e-05,0.826,8.535385131835938e-05,-0.0003616511821746826,0.0003760233521461487,0.0014222562313079834
12,11,0.5762380212369309,0.5598820872027379,1.0,0.8471536646323743,0.6784331963166665,0.589582051607174,-1.3150274753570557e-05,0.0005421191453933716,0.682,0.00030612945556640625,0.00017213821411132812,0.0002305060625076294,-0.000551074743270874
13,0,0.6653050188949144,0.5959491297044223,1.0,0.537583956807415,0.5812564725246634,0.696212520321918,-1.3314187526702881e-05,0.0006773844361305237,0.836,0.0003143996000289917,0.0004887431859970093,0.0002873539924621582,0.00010722875595092773
13,1,0.5671201028773213,0.41108024929915316,1.0,0.561472109165229,0.5300368517202292,0.5044047320792902,0.0003582611680030823,0.0007062852382659912,0.936,0.0004741549491882324,0.0003924369812011719,0.00016048550605773926,0.00047059357166290283
13,2,0.6277520370490732,0.5914421429024865,1.0,0.7543873505376328,0.6654526812809305,0.5897043804032551,0.0010729655623435974,0.00016029924154281616,0.862,0.00041750073432922363,0.0006784498691558838,0.00034721940755844116,0.0030716508626937866
13,3,0.7445500366015161,0.5629449742281598,1.0,0.840527647494935,0.5703000054625228,0.6815728564715582,0.0005491003394126892,0.00035872310400009155,0.996,0.0005840659141540527,0.0005594491958618164,0.0005809366703033447,0.0023595988750457764
13,4,0.5678292385950771,0.6942258911653807,1.0,0.8607826919717763,0.6294489532150357,0.6063623410828831,0.0009479448199272156,0.0010020732879638672,0.968,0.0013825595378875732,0.000830531120300293,0.0008695200085639954,0.0006828457117080688
13,5,0.5206406875014054,0.5806207464986524,1.0,0.4533563277271285,0.6047606554631009,0.6580992835943603,0.0006757676601409912,0.0012813806533813477,1.0,0.000960230827331543,0.0008178949356079102,0.0003492087125778198,-0.0012689083814620972
13,6,0.5703860094433477,0.5408851196707057,1.0,0.5468753585332089,0.6332389967478147,0.5928622105692688,0.0009465962648391724,0.001333080232143402,0.978,0.0005594193935394287,0.0011619031429290771,0.0013300329446792603,0.0011931955814361572
13,7,0.5072950130211797,0.5329250669618626,1.0,0.39463115030804186,0.509236578784776,0.5651177383937733,0.0005345270037651062,0.0007926672697067261,0.95,0.0003266632556915283,0.0008367002010345459,0.00033527612686157227,0.0006338357925415039
13,8,0.5678519056068068,0.6567874149725114,1.0,0.781824086143327,0.6910508813480742,0.7009181193793135,0.0005035959184169769,0.0008948072791099548,0.996,0.0008867383003234863,0.0009150505065917969,0.0006075873970985413,-0.0006791055202484131
13,9,0.6222675744006589,0.40228518869392327,1.0,0.5382742173728569,0.5259850018299344,0.48820449299026786,0.0010600313544273376,0.0015299245715141296,1.0,0.001130610704421997,0.0010879039764404297,0.0005794614553451538,0.0004000067710876465
13,10,0.584161939354692,0.6253608478115745,1.0,0.6571291805812084,0.6148927741351357,0.6012089931459166,0.0018978491425514221,0.00115203857421875,1.0,0.0012049674987792969,0.0012884438037872314,0.0010257214307785034,0.0033122748136520386
13,11,0.5376479660995379,0.6073363784906574,1.0,0.3536469186641164,0.6834973825684901,0.5800497508523461,6.625056266784668e-05,0.000785045325756073,0.766,0.00048038363456726074,0.0006535351276397705,0.0006133392453193665,7.31348991394043e-05
14,0,0.6550450478788934,0.5223260399780312,1.0,0.519017606122476,0.6122734724054059,0.5301802904105118,-0.0004391297698020935,-0.00034525245428085327,0.992,-0.00013774633407592773,-0.0003220885992050171,-0.00022336840629577637,0.0009421110153198242
14,1,0.490939216451297,0.5841613309446518,1.0,0.4908970897815326,0.6452692769457631,0.5226491203397674,0.0003578886389732361,0.0008843988180160522,0.87,0.0005266815423965454,0.00021466612815856934,0.00039924681186676025,0.0013744831085205078
14,2,0.6421508292047446,0.5414846515241768,1.0,0.5817457699245375,0.500145532629252,0.491814191679672,0.0006083324551582336,0.001708984375,0.998,0.001213371753692627,0.0010441839694976807,0.0005907267332077026,-0.000708162784576416
14,3,0.6335888655713183,0.6786696218964705,1.0,0.6976315188264761,0.6886732058211932,0.7337355951180118,0.0006491020321846008,-7.91400671005249e-05,0.902,0.0006164908409118652,0.0003756880760192871,7.097423076629639e-05,0.000982731580734253
14,4,0.5600938748522204,0.4211541226519735,1.0,0.4177729401860252,0.43048398794403736,0.5641282685715308,0.00021630153059959412,0.00038852356374263763,0.984,0.0003558248281478882,0.0006384849548339844,0.00034543871879577637,0.0005144476890563965
14,5,0.6394397768289006,0.757273864868582,1.0,0.7278112987858277,0.6081081608977855,0.6562829331898158,0.0003994181752204895,-0.0008324310183525085,0.51,0.00022554397583007812,-0.00044593214988708496,0.0002892836928367615,0.0004284381866455078
14,6,0.7209334960920322,0.6277706027342168,1.0,0.6224772231003777,0.60606540297895,0.7636087977343158,0.0008159428834915161,8.311867713928223e-05,0.996,0.000825345516204834,0.0004439055919647217,0.00026308000087738037,0.001325160264968872
14,7,0.5508725891033555,0.6823705798098181,1.0,0.7909505681342415,0.4969322545597969,0.691095821536438,2.6613473892211914e-05,0.00017850100994110107,0.826,0.00042703747749328613,0.00036850571632385254,8.441507816314697e-05,0.00021949410438537598
14,8,0.7114893518975252,0.5964831076443696,1.0,0.6020911399640767,0.6915341960629522,0.5672294207871513,0.0011044591665267944,-0.00019931048154830933,0.868,0.0002612173557281494,0.0005332231521606445,-9.930133819580078e-05,4.203617572784424e-05
14,9,0.7005132088093647,0.5645709676806463,1.0,0.33153151061066205,0.7292626394689072,0.5775766807804151,-0.0003082156181335449,0.0005663111805915833,0.58,0.0003409087657928467,0.00025159120559692383,0.0005514919757843018,0.0017230510711669922
14,10,0.697351203914281,0.6489330694000541,1.0,0.5324642319735817,0.7468160042416301,0.7140682848156354,-7.949769496917725e-06,0.00038380175828933716,0.532,0.0009089112281799316,-0.00012499094009399414,0.0004035532474517822,1.8298625946044922e-05
14,11,0.5820816297268283,0.44205649086544,1.0,0.4205501561926903,0.4330102793648626,0.6068407404362739,0.0002387315034866333,0.0004792138934135437,0.99,0.000713050365447998,0.0004194676876068115,0.00038351863622665405,0.0005622208118438721
15,0,0.6344275394689431,0.5770374170519292,1.0,0.5098877628454288,0.5889539414827375,0.638560728194079,0.0005371049046516418,0.0011878982186317444,1.0,0.0009205937385559082,0.0008895695209503174,0.0006997436285018921,0.0018309056758880615
15,1,0.4903071747934724,0.49223120002539755,1.0,0.46358920214802696,0.5515379044347386,0.5555880100730319,0.00010934844613075256,0.0019474923610687256,0.992,0.0008974373340606689,0.0004748404026031494,0.001028597354888916,0.00018644332885742188
15,2,0.5419089864901949,0.5372583800676796,1.0,0.45382896704185344,0.6727978802078342,0.559090423205664,0.0007288642227649689,0.0007333233952522278,1.0,0.0004901289939880371,0.0009452104568481445,0.0005996972322463989,0.00018186867237091064
15,3,0.6267120537638158,0.5251623668316785,1.0,0.8472638067548264,0.525995472756976,0.5209632177887258,0.0006458461284637451,0.0009419545531272888,0.994,0.0008918642997741699,0.00044733285903930664,0.0006501376628875732,0.0008470118045806885
15,4,0.6453730597830691,0.5457763254882276,1.0,0.8273560466595664,0.654853979624411,0.3987156492171784,0.0003168471157550812,0.0018537379801273346,0.98,0.000880122184753418,0.0007534027099609375,0.0007156059145927429,8.422136306762695e-05
15,5,0.549449745875078,0.47116493658777014,1.0,0.3074191116229913,0.5909711996957163,0.5437447593501992,0.0003192722797393799,0.000851459801197052,0.968,9.527802467346191e-05,0.0003329366445541382,0.0003460347652435303,0.0006271600723266602
15,6,0.5534489872635792,0.6822762536162694,1.0,0.6602234931516382,0.667728057685369,0.40867386241021963,-0.00018006563186645508,0.0007645264267921448,0.564,0.00024503469467163086,0.0002427995204925537,0.00019716471433639526,-0.0023354291915893555
15,7,0.4133215378108682,0.37583875285993856,1.0,0.5443261608866887,0.46474353728806606,0.4105567282431422,0.0006087049841880798,0.0013039559125900269,0.896,0.00041028857231140137,0.000728905200958252,0.0005033537745475769,0.0015104860067367554
15,8,0.6639625994424543,0.7539621389666022,1.0,0.7487513051244046,0.6803150322358488,0.5964178984721193,0.0006997399032115936,0.000619102269411087,0.926,0.0007868558168411255,0.0006282627582550049,0.0003325268626213074,0.0029018819332122803
15,9,0.6203481083904698,0.5086734957601711,1.0,0.3548103801270565,0.5789867197498787,0.552553404037466,0.00013745948672294617,0.0003806650638580322,0.85,0.0003007054328918457,4.544854164123535e-05,1.5035271644592285e-05,0.0006725192070007324
15,10,0.6482146162367051,0.48134034582213153,1.0,0.5172246210931988,0.620423196088685,0.49546038689499344,0.0005796477198600769,0.0010528340935707092,1.0,0.0004903078079223633,0.0008993148803710938,0.0006622970104217529,0.0007148683071136475
15,11,0.6202354367826697,0.4511777680923883,1.0,0.566922156613509,0.780410937699048,0.4907630484732529,0.00042754411697387695,0.0003756210207939148,0.664,0.0006162524223327637,4.5746564865112305e-05,0.0004018545150756836,0.0006060302257537842
16,0,0.4268189787514499,0.4405575067831684,1.0,0.3695913126111146,0.5031429934384727,0.45484976813141065,-9.378045797348022e-05,0.00022176653146743774,0.622,0.0001742541790008545,7.730722427368164e-05,-0.000135079026222229,0.0005799829959869385
16,1,0.5762816964727829,0.6939372469137804,1.0,0.6003490962886062,0.6719724667763697,0.6066391014656881,0.000530637800693512,0.0003205612301826477,0.904,0.00029271841049194336,0.00035950541496276855,0.0007762610912322998,2.2143125534057617e-05
16,2,0.532825154832063,0.35210930416364317,1.0,0.5287805547812716,0.35298587417527083,0.4985427921958268,0.0006111711263656616,-0.0009072348475456238,0.87,0.000519096851348877,-0.0001525580883026123,0.000417269766330719,0.0014513283967971802
16,3,0.6366594953998995,0.4882178621695209,1.0,0.5135034119603377,0.5490549386343377,0.6365084840152082,0.0003201588988304138,0.0010528117418289185,1.0,0.0010398924350738525,0.000835031270980835,0.0005875527858734131,0.0017376691102981567
16,4,0.5339406880055668,0.5378076945196533,1.0,0.49298361726226375,0.6499118565423322,0.4251359652415534,0.00011205673217773438,0.000178508460521698,0.878,0.00022938847541809082,4.309415817260742e-05,8.527189493179321e-05,0.0009101629257202148
16,5,0.6694771216580924,0.49940663787335526,1.0,0.5384342425565103,0.5759839978762229,0.5577056616335758,0.0008217096328735352,0.0004128962755203247,1.0,0.0005143284797668457,0.0006584823131561279,0.0003168731927871704,0.0006194263696670532
16,6,0.5018703798758035,0.48738709233269384,1.0,0.4421297298079758,0.5486644166431934,0.4280297768789858,0.0003097355365753174,-0.000176992267370224,0.63,-4.2751431465148926e-05,8.946657180786133e-05,3.829598426818848e-06,0.002164795994758606
16,7,0.5353644457469346,0.4416467590264241,1.0,0.5686704261588738,0.5522995738664831,0.439169465073301,0.0002846568822860718,0.0009431168437004089,1.0,0.0006973743438720703,0.0006089210510253906,0.0004871487617492676,-0.00025260448455810547
16,8,0.7350379629855109,0.6055857143789721,1.0,0.7894862679503964,0.6425209191941772,0.5182079337547386,0.0002905428409576416,0.0002703666687011719,0.998,0.00018483400344848633,0.00026351213455200195,5.327165126800537e-05,0.0033762454986572266
16,9,0.4818173584141153,0.5606608037418426,1.0,0.415599346942944,0.49313957755687843,0.5221133095289002,0.0008333846926689148,-0.0004156827926635742,0.908,0.0003567337989807129,0.00037938356399536133,0.0002648010849952698,0.0010961145162582397
16,10,0.5110878014316141,0.5575434739524356,1.0,0.5635161188084012,0.5892071627059261,0.5791059587814142,0.0012551546096801758,0.001311764121055603,1.0,0.0012819170951843262,0.0013444721698760986,0.0010466128587722778,0.00022938847541809082
16,11,0.4662052559728664,0.6510321722179807,1.0,0.5558512364801715,0.5376369577340774,0.5994688614332364,0.0008186548948287964,0.0013072565197944641,1.0,0.0011603236198425293,0.0009881705045700073,0.000648893415927887,0.00547027587890625
17,0,0.4632254832498546,0.3950009948538254,1.0,0.5055168497575087,0.5223244312461766,0.4566874384422707,0.00015519559383392334,0.0004824995994567871,0.92,0.0001709461212158203,0.00037297606468200684,0.00012458860874176025,0.0005206465721130371
17,1,0.49489393164694073,0.6045770206657597,1.0,0.4961324959527945,0.6172789016429658,0.5641750516048687,-0.0001328587532043457,0.00012727081775665283,0.568,0.00018486380577087402,-0.00016957521438598633,5.8904290199279785e-05,0.000896841287612915
17,2,0.7465635880629762,0.4433731348637239,1.0,0.7099433898269982,0.6203310968121727,0.5159903639119678,0.0009398981928825378,-5.603581666946411e-05,0.834,0.0003541111946105957,0.0001672506332397461,0.00024274736642837524,0.004249662160873413
17,3,0.5006406393763677,0.41298853560724125,1.0,0.4734373251150993,0.4005490309414588,0.4871565755750912,-1.1391937732696533e-05,0.00034127384424209595,0.79,0.0005126893520355225,-7.262825965881348e-05,9.867548942565918e-05,0.001659691333770752
17,4,0.565978959620427,0.5859856293467995,1.0,0.5624402474172003,0.4860393310670972,0.5218988705716021,0.00010757893323898315,6.396323442459106e-05,0.796,-1.5497207641601562e-05,0.00029987096786499023,0.00015550851821899414,0.0007512867450714111
17,5,0.45059436095219985,0.43384315601648116,1.0,0.2125337272167392,0.4082036800021124,0.6018169413179696,-3.8508325815200806e-05,0.0010255351662635803,0.684,0.0002631545066833496,0.0002422928810119629,0.00035215169191360474,0.0017006397247314453
17,6,0.6784433167160134,0.52656492874342,1.0,0.44113025588598864,0.5000573536295205,0.5723117139510425,0.00015137344598770142,0.0004370063543319702,0.954,0.00045362114906311035,4.208087921142578e-05,0.00023917853832244873,8.779764175415039e-05
17,7,0.5067138238991022,0.6436707263079556,1.0,0.5603164975005874,0.6038769401783615,0.5480321705637596,0.0001930147409439087,0.00039818882942199707,1.0,0.000268399715423584,0.0003730356693267822,8.221715688705444e-05,-0.0001302659511566162
17,8,0.6365468554034462,0.5491271198331451,1.0,0.4424328670740135,0.5550873581184707,0.392537407291474,0.0006440132856369019,0.0005668699741363525,0.992,0.0005099773406982422,0.0005378425121307373,0.0004908442497253418,0.001634746789932251
17,9,0.5735100698881737,0.4497395487779786,1.0,0.3772400854789994,0.5191977239141123,0.5977922498961512,0.0002475231885910034,0.0008497312664985657,1.0,0.0003978908061981201,0.0007555186748504639,0.0006301999092102051,0.00018510222434997559
17,10,0.6173749369710623,0.662946954331162,1.0,0.5531297433241118,0.5736179225133172,0.6372144495831006,0.0004745796322822571,0.0001478046178817749,0.994,0.00021898746490478516,0.0004755556583404541,0.00022399425506591797,0.0007581114768981934
17,11,0.5705179617908205,0.5938154128512624,1.0,0.18094787492886466,0.6405697911231875,0.5314956521776077,0.0009393692016601562,-1.7061829566955566e-05,0.816,0.0005481839179992676,0.00014987587928771973,0.00026798248291015625,-8.001923561096191e-06
18,0,0.4146574591812003,0.4120068132546246,1.0,0.37588408541478946,0.4531585067976587,0.4097664479542681,-0.0003659389913082123,0.00016430020332336426,0.62,0.0005611032247543335,-0.00021734833717346191,0.000178508460521698,0.0036045312881469727
18,1,0.4494691636032578,0.30275457530977057,1.0,0.3483390338337279,0.401945523467519,0.4468251184372388,-1.4685094356536865e-05,-0.00019222497940063477,0.862,-2.4437904357910156e-06,-0.0001379847526550293,9.149312973022461e-05,-0.00036200881004333496
18,2,0.41577074080510895,0.3815843044033342,1.0,0.33491516871797034,0.48225917095257265,0.41627962953142145,5.862489342689514e-05,-8.813291788101196e-05,0.502,-3.904104232788086e-06,-3.795325756072998e-05,0.00013724714517593384,-0.0003447234630584717
18,3,0.4070323641520329,0.4498157614491891,1.0,0.6248650036598675,0.5571228301190487,0.416782411406606,-4.557520151138306e-05,-0.00035644322633743286,0.778,-7.87973403930664e-05,-0.00010535120964050293,-0.00019850581884384155,-0.0003180503845214844
18,4,0.4107482566094026,0.44420252197999976,1.0,0.3893790119577273,0.48683580394490067,0.42530464583942196,-1.9118189811706543e-05,9.526312351226807e-05,0.62,-2.586841583251953e-05,-1.049041748046875e-05,9.93385910987854e-05,-0.0002818256616592407
18,5,0.5072212531511741,0.4546370118037799,1.0,0.36735053497336767,0.39282693692018256,0.5707988121523948,0.00021176785230636597,-2.9630959033966064e-05,0.762,0.00029206275939941406,-9.5367431640625e-07,0.00020386278629302979,-0.0003121495246887207
18,6,0.4382368171351029,0.43401343949501425,1.0,0.46638171993404237,0.4513680479745639,0.34422246681305646,0.0002613663673400879,5.9120357036590576e-05,0.92,0.00011751055717468262,0.00013196468353271484,0.000141143798828125,-9.542703628540039e-05
18,7,0.4716136344645121,0.41201303081059887,1.0,0.43926525876996075,0.4399924458599809,0.4917831292733721,-0.0004453025758266449,-0.0001957714557647705,0.878,-5.462765693664551e-05,-0.0002269744873046875,-0.00021015852689743042,-0.0008817464113235474
18,8,0.45042390678311583,0.4889698160462721,1.0,0.4845460090517558,0.38281933207440877,0.6036678177368648,0.00028417259454727173,-2.059340476989746e-05,0.648,-2.03549861907959e-05,0.0002910196781158447,-6.0074031352996826e-05,0.00036850571632385254
18,9,0.6189715361063146,0.5555160825981298,1.0,0.6128638851721127,0.6626574299050519,0.6693126186888885,0.0019779056310653687,0.0013644248247146606,1.0,0.001648738980293274,0.001771390438079834,0.0011522173881530762,-0.00031438469886779785
18,10,0.6352565814512071,0.44680454804643555,1.0,0.6616448221219535,0.4340723545161673,0.48428019158882707,0.0006370358169078827,0.0002698451280593872,0.962,0.0005723237991333008,0.0005467385053634644,0.000681854784488678,-5.905330181121826e-05
18,11,0.4806154056506674,0.5486703291786995,1.0,0.5574682063572658,0.5112330374891237,0.45869670161805143,0.00016123801469802856,0.00030984729528427124,0.922,6.258487701416016e-07,0.00042173266410827637,8.273124694824219e-05,0.0003186464309692383
19,0,0.2697727460380809,0.2813080855409439,0.994,0.24321705399061821,0.24064040324231906,0.29979735827917586,-0.00010525062680244446,0.0007641538977622986,0.812,0.00026661157608032227,0.0001536160707473755,0.00013490021228790283,-0.0004811584949493408
19,1,0.3754438429301098,0.2927542304058146,1.0,0.41945789477998596,0.36333913886541336,0.30910574034507626,0.00039027631282806396,0.00049629807472229,0.982,0.0005186498165130615,0.0002225935459136963,0.00014293193817138672,0.0013240426778793335
19,2,0.2624323545675221,0.19083857797425063,1.0,0.10494758082219005,0.18478116508316977,0.26740825052174777,0.00015885476022958755,0.0011631669476628304,1.0,0.000410277396440506,0.0006001591682434082,0.00028991326689720154,0.0005075335502624512
19,3,0.3955665083270413,0.25831308372279005,1.0,0.22902653542366225,0.17069004531076398,0.4362118209081169,3.1970441341400146e-05,0.00029234588146209717,0.966,0.0004254579544067383,0.0005519986152648926,0.00015804171562194824,0.0009506940841674805
19,4,0.3630411279848489,0.1692760704005794,1.0,0.18896044428020387,0.23848239945096655,0.37442790205995113,0.0004323534667491913,0.00011647865176200867,0.976,0.00027048587799072266,0.00024044513702392578,-5.113333463668823e-05,-0.00043463706970214844
19,5,0.41376520415824547,0.37718096721018063,1.0,0.4862456601278976,0.5049709698716667,0.353577986012433,-0.0002246573567390442,0.00013893097639083862,0.6,7.602572441101074e-05,0.00022524595260620117,3.534555435180664e-05,0.00020068883895874023
19,6,0.3309499961182344,0.40037978110447875,1.0,0.12955069494332822,0.4136049517318252,0.4300847725755925,0.00020148605108261108,0.0004326850175857544,0.882,0.0002472400665283203,0.00019216537475585938,0.00020620226860046387,0.00046828389167785645
19,7,0.3706314925175564,0.30090161836830587,1.0,0.3308230775737509,0.3010289646565898,0.35505327739898823,0.0003792494535446167,0.0002577155828475952,1.0,0.00034606456756591797,0.0002874135971069336,-0.00017886608839035034,0.0005786418914794922
19,8,0.15226372138068411,0.3043572617944744,1.0,0.35987637921116844,0.28845636810542696,0.281904043604166,0.0002719983458518982,0.0002535507082939148,0.964,0.0003472268581390381,0.00027632713317871094,0.0001278221607208252,-0.0006104111671447754
19,9,0.33118906101491713,0.36388465195898567,1.0,0.13377174506696088,0.40357111301331033,0.3069009159357111,0.00018470734357833862,0.00020530074834823608,0.568,-4.741549491882324e-05,-8.186697959899902e-05,-4.7147274017333984e-05,0.00014983117580413818
