job_id,record_key,status,detail
cf_01_appearance,"('noisy', 117, 750, 22)",primary,
cf_01_appearance,"('noisy', 117, 750, 23)",primary,
cf_01_appearance,"('noisy', 117, 750, 24)",primary,
cf_01_appearance,"('noisy', 117, 750, 25)",primary,
cf_01_appearance,"('noisy', 117, 750, 26)",primary,
cf_01_appearance,"('noisy', 117, 750, 27)",primary,
cf_01_appearance,"('noisy', 117, 750, 28)",primary,
cf_01_appearance,"('noisy', 117, 750, 29)",primary,
cf_01_appearance,"('noisy', 117, 500, 0)",primary,
cf_01_appearance,"('noisy', 117, 500, 1)",primary,
cf_01_appearance,"('noisy', 117, 500, 2)",primary,
cf_01_appearance,"('noisy', 117, 500, 3)",primary,
cf_01_appearance,"('noisy', 117, 500, 4)",primary,
cf_01_appearance,"('noisy', 117, 500, 5)",primary,
cf_01_appearance,"('noisy', 117, 500, 6)",primary,
cf_01_appearance,"('noisy', 117, 500, 7)",primary,
cf_01_appearance,"('noisy', 117, 500, 8)",primary,
cf_01_appearance,"('noisy', 117, 500, 9)",primary,
cf_01_appearance,"('noisy', 117, 500, 10)",primary,
cf_01_appearance,"('noisy', 117, 500, 11)",primary,
cf_01_appearance,"('noisy', 117, 500, 12)",primary,
cf_01_appearance,"('noisy', 117, 500, 13)",primary,
cf_01_appearance,"('noisy', 117, 500, 14)",primary,
cf_01_appearance,"('noisy', 117, 500, 15)",primary,
cf_01_appearance,"('noisy', 117, 500, 16)",primary,
cf_01_appearance,"('noisy', 117, 500, 17)",primary,
cf_01_appearance,"('noisy', 117, 500, 18)",primary,
cf_01_appearance,"('noisy', 117, 500, 19)",primary,
cf_01_appearance,"('noisy', 117, 500, 20)",primary,
cf_01_appearance,"('noisy', 117, 500, 21)",primary,
cf_01_appearance,"('noisy', 117, 500, 22)",primary,
cf_01_appearance,"('noisy', 117, 500, 23)",primary,
cf_01_appearance,"('noisy', 117, 500, 24)",primary,
cf_01_appearance,"('noisy', 117, 500, 25)",primary,
cf_01_appearance,"('noisy', 117, 500, 26)",primary,
cf_01_appearance,"('noisy', 117, 500, 27)",primary,
cf_01_appearance,"('noisy', 117, 500, 28)",primary,
cf_01_appearance,"('noisy', 117, 500, 29)",primary,
cf_01_appearance,"('noisy', 117, 250, 0)",primary,
cf_01_appearance,"('noisy', 117, 250, 1)",primary,
cf_01_appearance,"('noisy', 117, 250, 2)",primary,
cf_01_appearance,"('noisy', 117, 250, 3)",primary,
cf_01_appearance,"('noisy', 117, 250, 4)",primary,
cf_01_appearance,"('noisy', 117, 250, 5)",primary,
cf_01_appearance,"('noisy', 117, 250, 6)",primary,
cf_01_appearance,"('noisy', 117, 250, 7)",primary,
cf_01_appearance,"('noisy', 117, 250, 8)",primary,
cf_01_appearance,"('noisy', 117, 250, 9)",primary,
cf_01_appearance,"('noisy', 117, 250, 10)",primary,
cf_01_appearance,"('noisy', 117, 250, 11)",primary,
cf_01_appearance,"('noisy', 117, 250, 12)",primary,
cf_01_appearance,"('noisy', 117, 250, 13)",primary,
cf_01_appearance,"('noisy', 117, 250, 14)",primary,
cf_01_appearance,"('noisy', 117, 250, 15)",primary,
cf_01_appearance,"('noisy', 117, 250, 16)",primary,
cf_01_appearance,"('noisy', 117, 250, 17)",primary,
cf_01_appearance,"('noisy', 117, 250, 18)",primary,
cf_01_appearance,"('noisy', 117, 250, 19)",primary,
cf_01_appearance,"('noisy', 117, 250, 20)",primary,
cf_01_appearance,"('noisy', 117, 250, 21)",primary,
cf_01_appearance,"('noisy', 117, 250, 22)",primary,
cf_01_appearance,"('noisy', 117, 250, 23)",primary,
cf_01_appearance,"('noisy', 117, 250, 24)",primary,
cf_01_appearance,"('noisy', 117, 250, 25)",primary,
cf_01_appearance,"('noisy', 117, 250, 26)",primary,
cf_01_appearance,"('noisy', 117, 250, 27)",primary,
cf_01_appearance,"('noisy', 117, 250, 28)",primary,
cf_01_appearance,"('noisy', 117, 250, 29)",primary,
cf_01_appearance,"('clean', 117, 0, 0)",primary,
cf_01_appearance,"('clean', 117, 0, 1)",primary,
cf_01_appearance,"('clean', 117, 0, 2)",primary,
cf_01_appearance,"('clean', 117, 0, 3)",primary,
cf_01_appearance,"('clean', 117, 0, 4)",primary,
cf_01_appearance,"('clean', 117, 0, 5)",primary,
cf_01_appearance,"('clean', 117, 0, 6)",primary,
cf_01_appearance,"('clean', 117, 0, 7)",primary,
cf_01_appearance,"('clean', 117, 0, 8)",primary,
cf_01_appearance,"('clean', 117, 0, 9)",primary,
cf_01_appearance,"('clean', 117, 0, 10)",primary,
cf_01_appearance,"('clean', 117, 0, 11)",primary,
cf_01_appearance,"('clean', 117, 0, 12)",primary,
cf_01_appearance,"('clean', 117, 0, 13)",primary,
cf_01_appearance,"('clean', 117, 0, 14)",primary,
cf_01_appearance,"('clean', 117, 0, 15)",primary,
cf_01_appearance,"('clean', 117, 0, 16)",primary,
cf_01_appearance,"('clean', 117, 0, 17)",primary,
cf_01_appearance,"('clean', 117, 0, 18)",primary,
cf_01_appearance,"('clean', 117, 0, 19)",primary,
cf_01_appearance,"('clean', 117, 0, 20)",primary,
cf_01_appearance,"('clean', 117, 0, 21)",primary,
cf_01_appearance,"('clean', 117, 0, 22)",primary,
cf_01_appearance,"('clean', 117, 0, 23)",primary,
cf_01_appearance,"('clean', 117, 0, 24)",primary,
cf_01_appearance,"('clean', 117, 0, 25)",primary,
cf_01_appearance,"('clean', 117, 0, 26)",primary,
cf_01_appearance,"('clean', 117, 0, 27)",primary,
cf_01_appearance,"('clean', 117, 0, 28)",primary,
cf_01_appearance,"('clean', 117, 0, 29)",primary,
cf_01_action,"('noisy', 3, 1000, 0)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 1)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 2)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 3)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 4)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 5)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 6)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 7)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 8)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 9)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 10)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 11)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 12)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 13)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 14)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 15)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 16)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 17)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 18)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 19)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 20)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 21)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 22)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 23)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 24)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 25)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 26)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 27)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 28)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 1000, 29)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 0)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 1)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 2)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 3)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 4)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 5)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 6)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 7)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 8)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 9)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 10)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 11)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 12)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 13)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 14)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 15)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 16)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 17)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 18)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 19)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 20)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 21)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 22)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 23)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 24)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 25)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 26)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 27)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 28)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 750, 29)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 0)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 1)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 2)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 3)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 4)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 5)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 6)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 7)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 8)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 9)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 10)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 11)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 12)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 13)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 14)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 15)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 16)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 17)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 18)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 19)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 20)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 21)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 22)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 23)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 24)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 25)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 26)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 27)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 28)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 500, 29)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 0)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 1)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 2)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 3)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 4)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 5)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 6)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 7)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 8)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 9)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 10)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 11)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 12)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 13)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 14)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 15)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 16)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 17)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 18)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 19)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 20)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 21)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 22)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 23)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 24)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 25)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 26)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 27)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 28)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 3, 250, 29)",negative_control,full history contains no frame older than recent
cf_01_action,"('noisy', 21, 1000, 0)",primary,
cf_01_action,"('noisy', 21, 1000, 1)",primary,
cf_01_action,"('noisy', 21, 1000, 2)",primary,
cf_01_action,"('noisy', 21, 1000, 3)",primary,
cf_01_action,"('noisy', 21, 1000, 4)",primary,
cf_01_action,"('noisy', 21, 1000, 5)",primary,
cf_01_action,"('noisy', 21, 1000, 6)",primary,
cf_01_action,"('noisy', 21, 1000, 7)",primary,
cf_01_action,"('noisy', 21, 1000, 8)",primary,
cf_01_action,"('noisy', 21, 1000, 9)",primary,
cf_01_action,"('noisy', 21, 1000, 10)",primary,
cf_01_action,"('noisy', 21, 1000, 11)",primary,
cf_01_action,"('noisy', 21, 1000, 12)",primary,
cf_01_action,"('noisy', 21, 1000, 13)",primary,
cf_01_action,"('noisy', 21, 1000, 14)",primary,
cf_01_action,"('noisy', 21, 1000, 15)",primary,
cf_01_action,"('noisy', 21, 1000, 16)",primary,
cf_01_action,"('noisy', 21, 1000, 17)",primary,
cf_01_action,"('noisy', 21, 1000, 18)",primary,
cf_01_action,"('noisy', 21, 1000, 19)",primary,
cf_01_action,"('noisy', 21, 1000, 20)",primary,
cf_01_action,"('noisy', 21, 1000, 21)",primary,
cf_01_action,"('noisy', 21, 1000, 22)",primary,
cf_01_action,"('noisy', 21, 1000, 23)",primary,
cf_01_action,"('noisy', 21, 1000, 24)",primary,
cf_01_action,"('noisy', 21, 1000, 25)",primary,
cf_01_action,"('noisy', 21, 1000, 26)",primary,
cf_01_action,"('noisy', 21, 1000, 27)",primary,
cf_01_action,"('noisy', 21, 1000, 28)",primary,
cf_01_action,"('noisy', 21, 1000, 29)",primary,
cf_01_action,"('noisy', 21, 750, 0)",primary,
cf_01_action,"('noisy', 21, 750, 1)",primary,
cf_01_action,"('noisy', 21, 750, 2)",primary,
cf_01_action,"('noisy', 21, 750, 3)",primary,
cf_01_action,"('noisy', 21, 750, 4)",primary,
cf_01_action,"('noisy', 21, 750, 5)",primary,
cf_01_action,"('noisy', 21, 750, 6)",primary,
cf_01_action,"('noisy', 21, 750, 7)",primary,
cf_01_action,"('noisy', 21, 750, 8)",primary,
cf_01_action,"('noisy', 21, 750, 9)",primary,
cf_01_action,"('noisy', 21, 750, 10)",primary,
cf_01_action,"('noisy', 21, 750, 11)",primary,
cf_01_action,"('noisy', 21, 750, 12)",primary,
cf_01_action,"('noisy', 21, 750, 13)",primary,
cf_01_action,"('noisy', 21, 750, 14)",primary,
cf_01_action,"('noisy', 21, 750, 15)",primary,
cf_01_action,"('noisy', 21, 750, 16)",primary,
cf_01_action,"('noisy', 21, 750, 17)",primary,
cf_01_action,"('noisy', 21, 750, 18)",primary,
cf_01_action,"('noisy', 21, 750, 19)",primary,
cf_01_action,"('noisy', 21, 750, 20)",primary,
cf_01_action,"('noisy', 21, 750, 21)",primary,
cf_01_action,"('noisy', 21, 750, 22)",primary,
cf_01_action,"('noisy', 21, 750, 23)",primary,
cf_01_action,"('noisy', 21, 750, 24)",primary,
cf_01_action,"('noisy', 21, 750, 25)",primary,
cf_01_action,"('noisy', 21, 750, 26)",primary,
cf_01_action,"('noisy', 21, 750, 27)",primary,
cf_01_action,"('noisy', 21, 750, 28)",primary,
cf_01_action,"('noisy', 21, 750, 29)",primary,
cf_01_action,"('noisy', 21, 500, 0)",primary,
cf_01_action,"('noisy', 21, 500, 1)",primary,
cf_01_action,"('noisy', 21, 500, 2)",primary,
cf_01_action,"('noisy', 21, 500, 3)",primary,
cf_01_action,"('noisy', 21, 500, 4)",primary,
cf_01_action,"('noisy', 21, 500, 5)",primary,
cf_01_action,"('noisy', 21, 500, 6)",primary,
cf_01_action,"('noisy', 21, 500, 7)",primary,
cf_01_action,"('noisy', 21, 500, 8)",primary,
cf_01_action,"('noisy', 21, 500, 9)",primary,
cf_01_action,"('noisy', 21, 500, 10)",primary,
cf_01_action,"('noisy', 21, 500, 11)",primary,
cf_01_action,"('noisy', 21, 500, 12)",primary,
cf_01_action,"('noisy', 21, 500, 13)",primary,
cf_01_action,"('noisy', 21, 500, 14)",primary,
cf_01_action,"('noisy', 21, 500, 15)",primary,
cf_01_action,"('noisy', 21, 500, 16)",primary,
cf_01_action,"('noisy', 21, 500, 17)",primary,
cf_01_action,"('noisy', 21, 500, 18)",primary,
cf_01_action,"('noisy', 21, 500, 19)",primary,
cf_01_action,"('noisy', 21, 500, 20)",primary,
cf_01_action,"('noisy', 21, 500, 21)",primary,
cf_01_action,"('noisy', 21, 500, 22)",primary,
cf_01_action,"('noisy', 21, 500, 23)",primary,
cf_01_action,"('noisy', 21, 500, 24)",primary,
cf_01_action,"('noisy', 21, 500, 25)",primary,
cf_01_action,"('noisy', 21, 500, 26)",primary,
cf_01_action,"('noisy', 21, 500, 27)",primary,
cf_01_action,"('noisy', 21, 500, 28)",primary,
cf_01_action,"('noisy', 21, 500, 29)",primary,
cf_01_action,"('noisy', 21, 250, 0)",primary,
cf_01_action,"('noisy', 21, 250, 1)",primary,
cf_01_action,"('noisy', 21, 250, 2)",primary,
cf_01_action,"('noisy', 21, 250, 3)",primary,
cf_01_action,"('noisy', 21, 250, 4)",primary,
cf_01_action,"('noisy', 21, 250, 5)",primary,
cf_01_action,"('noisy', 21, 250, 6)",primary,
cf_01_action,"('noisy', 21, 250, 7)",primary,
cf_01_action,"('noisy', 21, 250, 8)",primary,
cf_01_action,"('noisy', 21, 250, 9)",primary,
cf_01_action,"('noisy', 21, 250, 10)",primary,
cf_01_action,"('noisy', 21, 250, 11)",primary,
cf_01_action,"('noisy', 21, 250, 12)",primary,
cf_01_action,"('noisy', 21, 250, 13)",primary,
cf_01_action,"('noisy', 21, 250, 14)",primary,
cf_01_action,"('noisy', 21, 250, 15)",primary,
cf_01_action,"('noisy', 21, 250, 16)",primary,
cf_01_action,"('noisy', 21, 250, 17)",primary,
cf_01_action,"('noisy', 21, 250, 18)",primary,
cf_01_action,"('noisy', 21, 250, 19)",primary,
cf_01_action,"('noisy', 21, 250, 20)",primary,
cf_01_action,"('noisy', 21, 250, 21)",primary,
cf_01_action,"('noisy', 21, 250, 22)",primary,
cf_01_action,"('noisy', 21, 250, 23)",primary,
cf_01_action,"('noisy', 21, 250, 24)",primary,
cf_01_action,"('noisy', 21, 250, 25)",primary,
cf_01_action,"('noisy', 21, 250, 26)",primary,
cf_01_action,"('noisy', 21, 250, 27)",primary,
cf_01_action,"('noisy', 21, 250, 28)",primary,
cf_01_action,"('noisy', 21, 250, 29)",primary,
cf_01_action,"('clean', 21, 0, 0)",primary,
cf_01_action,"('clean', 21, 0, 1)",primary,
cf_01_action,"('clean', 21, 0, 2)",primary,
cf_01_action,"('clean', 21, 0, 3)",primary,
cf_01_action,"('clean', 21, 0, 4)",primary,
cf_01_action,"('clean', 21, 0, 5)",primary,
cf_01_action,"('clean', 21, 0, 6)",primary,
cf_01_action,"('clean', 21, 0, 7)",primary,
cf_01_action,"('clean', 21, 0, 8)",primary,
cf_01_action,"('clean', 21, 0, 9)",primary,
cf_01_action,"('clean', 21, 0, 10)",primary,
cf_01_action,"('clean', 21, 0, 11)",primary,
cf_01_action,"('clean', 21, 0, 12)",primary,
cf_01_action,"('clean', 21, 0, 13)",primary,
cf_01_action,"('clean', 21, 0, 14)",primary,
cf_01_action,"('clean', 21, 0, 15)",primary,
cf_01_action,"('clean', 21, 0, 16)",primary,
cf_01_action,"('clean', 21, 0, 17)",primary,
cf_01_action,"('clean', 21, 0, 18)",primary,
cf_01_action,"('clean', 21, 0, 19)",primary,
cf_01_action,"('clean', 21, 0, 20)",primary,
cf_01_action,"('clean', 21, 0, 21)",primary,
cf_01_action,"('clean', 21, 0, 22)",primary,
cf_01_action,"('clean', 21, 0, 23)",primary,
cf_01_action,"('clean', 21, 0, 24)",primary,
cf_01_action,"('clean', 21, 0, 25)",primary,
cf_01_action,"('clean', 21, 0, 26)",primary,
cf_01_action,"('clean', 21, 0, 27)",primary,
cf_01_action,"('clean', 21, 0, 28)",primary,
cf_01_action,"('clean', 21, 0, 29)",primary,
cf_01_action,"('noisy', 42, 1000, 0)",primary,
cf_01_action,"('noisy', 42, 1000, 1)",primary,
cf_01_action,"('noisy', 42, 1000, 2)",primary,
cf_01_action,"('noisy', 42, 1000, 3)",primary,
cf_01_action,"('noisy', 42, 1000, 4)",primary,
cf_01_action,"('noisy', 42, 1000, 5)",primary,
cf_01_action,"('noisy', 42, 1000, 6)",primary,
cf_01_action,"('noisy', 42, 1000, 7)",primary,
cf_01_action,"('noisy', 42, 1000, 8)",primary,
cf_01_action,"('noisy', 42, 1000, 9)",primary,
cf_01_action,"('noisy', 42, 1000, 10)",primary,
cf_01_action,"('noisy', 42, 1000, 11)",primary,
cf_01_action,"('noisy', 42, 1000, 12)",primary,
cf_01_action,"('noisy', 42, 1000, 13)",primary,
cf_01_action,"('noisy', 42, 1000, 14)",primary,
cf_01_action,"('noisy', 42, 1000, 15)",primary,
cf_01_action,"('noisy', 42, 1000, 16)",primary,
cf_01_action,"('noisy', 42, 1000, 17)",primary,
cf_01_action,"('noisy', 42, 1000, 18)",primary,
cf_01_action,"('noisy', 42, 1000, 19)",primary,
cf_01_action,"('noisy', 42, 1000, 20)",primary,
cf_01_action,"('noisy', 42, 1000, 21)",primary,
cf_01_action,"('noisy', 42, 1000, 22)",primary,
cf_01_action,"('noisy', 42, 1000, 23)",primary,
cf_01_action,"('noisy', 42, 1000, 24)",primary,
cf_01_action,"('noisy', 42, 1000, 25)",primary,
cf_01_action,"('noisy', 42, 1000, 26)",primary,
cf_01_action,"('noisy', 42, 1000, 27)",primary,
cf_01_action,"('noisy', 42, 1000, 28)",primary,
cf_01_action,"('noisy', 42, 1000, 29)",primary,
cf_01_action,"('noisy', 42, 750, 0)",primary,
cf_01_action,"('noisy', 42, 750, 1)",primary,
cf_01_action,"('noisy', 42, 750, 2)",primary,
cf_01_action,"('noisy', 42, 750, 3)",primary,
cf_01_action,"('noisy', 42, 750, 4)",primary,
cf_01_action,"('noisy', 42, 750, 5)",primary,
cf_01_action,"('noisy', 42, 750, 6)",primary,
cf_01_action,"('noisy', 42, 750, 7)",primary,
cf_01_action,"('noisy', 42, 750, 8)",primary,
cf_01_action,"('noisy', 42, 750, 9)",primary,
cf_01_action,"('noisy', 42, 750, 10)",primary,
cf_01_action,"('noisy', 42, 750, 11)",primary,
cf_01_action,"('noisy', 42, 750, 12)",primary,
cf_01_action,"('noisy', 42, 750, 13)",primary,
cf_01_action,"('noisy', 42, 750, 14)",primary,
cf_01_action,"('noisy', 42, 750, 15)",primary,
cf_01_action,"('noisy', 42, 750, 16)",primary,
cf_01_action,"('noisy', 42, 750, 17)",primary,
cf_01_action,"('noisy', 42, 750, 18)",primary,
cf_01_action,"('noisy', 42, 750, 19)",primary,
cf_01_action,"('noisy', 42, 750, 20)",primary,
cf_01_action,"('noisy', 42, 750, 21)",primary,
cf_01_action,"('noisy', 42, 750, 22)",primary,
cf_01_action,"('noisy', 42, 750, 23)",primary,
cf_01_action,"('noisy', 42, 750, 24)",primary,
cf_01_action,"('noisy', 42, 750, 25)",primary,
cf_01_action,"('noisy', 42, 750, 26)",primary,
cf_01_action,"('noisy', 42, 750, 27)",primary,
cf_01_action,"('noisy', 42, 750, 28)",primary,
cf_01_action,"('noisy', 42, 750, 29)",primary,
cf_01_action,"('noisy', 42, 500, 0)",primary,
cf_01_action,"('noisy', 42, 500, 1)",primary,
cf_01_action,"('noisy', 42, 500, 2)",primary,
cf_01_action,"('noisy', 42, 500, 3)",primary,
cf_01_action,"('noisy', 42, 500, 4)",primary,
cf_01_action,"('noisy', 42, 500, 5)",primary,
cf_01_action,"('noisy', 42, 500, 6)",primary,
cf_01_action,"('noisy', 42, 500, 7)",primary,
cf_01_action,"('noisy', 42, 500, 8)",primary,
cf_01_action,"('noisy', 42, 500, 9)",primary,
cf_01_action,"('noisy', 42, 500, 10)",primary,
cf_01_action,"('noisy', 42, 500, 11)",primary,
cf_01_action,"('noisy', 42, 500, 12)",primary,
cf_01_action,"('noisy', 42, 500, 13)",primary,
cf_01_action,"('noisy', 42, 500, 14)",primary,
cf_01_action,"('noisy', 42, 500, 15)",primary,
cf_01_action,"('noisy', 42, 500, 16)",primary,
cf_01_action,"('noisy', 42, 500, 17)",primary,
cf_01_action,"('noisy', 42, 500, 18)",primary,
cf_01_action,"('noisy', 42, 500, 19)",primary,
cf_01_action,"('noisy', 42, 500, 20)",primary,
cf_01_action,"('noisy', 42, 500, 21)",primary,
cf_01_action,"('noisy', 42, 500, 22)",primary,
