layer,head,old_history_effect,old_history_effect_samples,reverse_effect,reverse_effect_samples,reverse_relative_log,reverse_relative_log_samples,phase_shift_effect,phase_shift_effect_samples,phase_shift_relative_log,phase_shift_relative_log_samples,freeze_latest_effect,freeze_latest_effect_samples,freeze_latest_relative_log,freeze_latest_relative_log_samples,value_mismatch_effect,value_mismatch_effect_samples,value_mismatch_relative_log,value_mismatch_relative_log_samples,reverse_vs_phase_log,reverse_vs_phase_log_samples,correct_top1,correct_top1_samples,correct_margin,correct_margin_samples,hard_wrong_top1,hard_wrong_top1_samples,random_wrong_top1,random_wrong_top1_samples,wrong_top1,wrong_top1_samples,history_specificity,history_specificity_samples,hard_history_specificity,hard_history_specificity_samples,correct_peak_age,correct_peak_age_samples,reverse_relative_log_bootstrap_low,reverse_relative_log_bootstrap_high,reverse_relative_log_bootstrap_p_positive,reverse_relative_log_bootstrap_confidence,reverse_relative_log_cluster_count,phase_shift_relative_log_bootstrap_low,phase_shift_relative_log_bootstrap_high,phase_shift_relative_log_bootstrap_p_positive,phase_shift_relative_log_bootstrap_confidence,phase_shift_relative_log_cluster_count,freeze_latest_relative_log_bootstrap_low,freeze_latest_relative_log_bootstrap_high,freeze_latest_relative_log_bootstrap_p_positive,freeze_latest_relative_log_bootstrap_confidence,freeze_latest_relative_log_cluster_count,value_mismatch_relative_log_bootstrap_low,value_mismatch_relative_log_bootstrap_high,value_mismatch_relative_log_bootstrap_p_positive,value_mismatch_relative_log_bootstrap_confidence,value_mismatch_relative_log_cluster_count,history_specificity_bootstrap_low,history_specificity_bootstrap_high,history_specificity_bootstrap_p_positive,history_specificity_bootstrap_confidence,history_specificity_cluster_count,v136_cphi_score,v136_age_js_score,v136_middle_recent_margin,v136_old_mass_excess,v136_temporal_reach_ratio,history_specificity_label,order_gmm_side,order_label_admissible
5,6,0.11631129309535027,128,0.08276401460170746,128,-0.35074291275282177,128,0.04272416979074478,128,-1.0508348903205795,128,0.11803442984819412,128,-0.0021709374970064624,128,0.04179993458092213,128,-1.0121342394741484,128,0.7217007640831946,128,0.6809526085853577,128,0.02754920721054077,128,0.6722417771816254,128,0.6849158406257629,128,0.6920210421085358,128,-0.009228050708770752,128,0.008712738752365112,128,18.0,128,-0.37582926036958136,-0.3089073462953242,0.0,1.0,128,-1.0875707011998788,-0.996486111706128,0.0,1.0,128,-0.026169218589800546,0.02953314455539642,0.39,0.61,128,-1.0622266954574937,-0.9683759804066415,0.0,1.0,128,-0.011952519416809082,-0.004999101161956787,0.0,1.0,128,-0.26830405813875247,-0.05199360906655037,-0.28087200224399567,0.04740127921104431,0.48672984540462494,no_self_history_preference,high_order_response,0
5,7,0.05277674086391926,128,0.01603392418473959,128,-1.1677420651048986,128,0.01758779864758253,128,-1.045672622383955,128,0.039676692336797714,128,-0.25644376900035937,128,0.01620878279209137,128,-1.1972347729529944,128,-0.06181957356464676,128,0.77156862616539,128,0.026083558797836304,128,0.7588075399398804,128,0.7794722318649292,128,0.7820484936237335,128,-0.010821908712387085,128,0.01037035882472992,128,1.0,128,-1.1956184035831348,-1.0996797901406292,0.0,1.0,128,-1.1309408310136089,-1.0112018809060757,0.0,1.0,128,-0.280417862300703,-0.22891602109558884,0.0,1.0,128,-1.255752662068595,-1.158031917325028,0.0,1.0,128,-0.013901352882385254,-0.007863044738769531,0.0,1.0,128,-0.06901178760500896,-0.02816145268611477,-1.6950191855430603,-0.6391518414020538,0.2769729197025299,no_self_history_preference,low_order_response,0
5,8,0.09759655594825745,128,0.012222896330058575,128,-2.034359915074032,128,0.007117535453289747,128,-2.5382795056618113,128,0.09540896117687225,128,-0.02543713573931755,128,0.042625270783901215,128,-0.8517173033123342,128,0.5143485946097259,128,0.5014140009880066,128,0.02483336627483368,128,0.3616940528154373,128,0.4492679238319397,128,0.46479448676109314,128,0.03878509998321533,128,0.12715739011764526,128,5.0,128,-2.1078255841665263,-1.9735821585685285,0.0,1.0,128,-2.6239981585495165,-2.50029050169231,0.0,1.0,128,-0.04156416988411363,-0.007122730258617279,0.016,0.984,128,-1.0308373949983918,-0.6872044749669823,0.0,1.0,128,0.01729932427406311,0.05131709575653076,1.0,1.0,128,-0.26398456797455416,-0.025841594367334752,-0.15518999844789505,-0.011993378400802612,0.25744637846946716,self_history_specific,low_order_response,0
5,9,0.16713861376047134,128,0.07844342291355133,128,-0.642678841143731,128,0.033696508035063744,128,-1.5906148236960371,128,0.17771563678979874,128,0.14586827905775035,128,0.0383699256926775,128,-1.3654719453375317,128,0.9216825248310108,128,0.8351168036460876,128,0.015063047409057617,128,0.8273213803768158,128,0.8366444110870361,128,0.8385139107704163,128,-0.00809943675994873,128,0.003324538469314575,128,11.0,128,-0.6923629706839669,-0.6156665174564385,0.0,1.0,128,-1.630885459494152,-1.5622247980142794,0.0,1.0,128,0.11300965873804371,0.17111900257597099,1.0,1.0,128,-1.4320180444314872,-1.3261490169575143,0.0,1.0,128,-0.010376274585723877,-0.006173849105834961,0.0,1.0,128,-0.5050185929968545,-0.0355174178799989,0.8448934555053711,0.16279494762420654,0.7306275069713593,no_self_history_preference,high_order_response,0
5,10,0.06690633296966553,128,0.025815216824412346,128,-0.7948793371831067,128,0.02948214765638113,128,-0.7551496257753543,128,0.04903041012585163,128,-0.26452075911234735,128,0.0287238797172904,128,-0.7372555297348983,128,-0.044651235376862955,128,0.837472677230835,128,0.026500791311264038,128,0.8288374245166779,128,0.8421915769577026,128,0.8441553711891174,128,-0.00800323486328125,128,0.004907190799713135,128,1.0,128,-0.8259756081726571,-0.7450035376702038,0.0,1.0,128,-0.7864730076938369,-0.7010544184328917,0.0,1.0,128,-0.28690759639910424,-0.24788957898500813,0.0,1.0,128,-0.7866729071883035,-0.697984681833217,0.0,1.0,128,-0.010813653469085693,-0.005709528923034668,0.0,1.0,128,-0.10193995759238192,-0.00846318859170947,-0.9737764596939087,-0.5871155261993408,0.32647697627544403,no_self_history_preference,high_order_response,0
5,11,0.1128893606364727,128,0.06771059706807137,128,-0.5500758512686785,128,0.03319273889064789,128,-1.2136765859054075,128,0.12335196137428284,128,0.0482440160016358,128,0.03617498278617859,128,-1.1312863048152875,128,0.6917594531319926,128,0.7043475210666656,128,0.02159327268600464,128,0.6973585784435272,128,0.7102106213569641,128,0.7172944843769073,128,-0.011703908443450928,128,0.005589723587036133,128,17.0,128,-0.5732887996505535,-0.5035081132338577,0.0,1.0,128,-1.285021264663825,-1.1669395001170388,0.0,1.0,128,0.028142721459063262,0.07681162292599521,1.0,1.0,128,-1.1905484612518538,-1.0806068725043927,0.0,1.0,128,-0.014379441738128662,-0.00884711742401123,0.0,1.0,128,-0.1698420316894044,-0.06999634538124638,0.040869468823075294,0.057133257389068604,0.47534529864788055,no_self_history_preference,high_order_response,0
6,0,0.09405767545104027,128,0.027302038855850697,128,-1.2182692564174928,128,0.0133788688108325,128,-1.9232245482050936,128,0.09653428569436073,128,0.03984448662140229,128,0.04436752013862133,128,-0.8043724009084408,128,0.7172438782382639,128,0.5848776996135712,128,0.02172882854938507,128,0.5406869649887085,128,0.5921908617019653,128,0.6043583154678345,128,-0.015657395124435425,128,0.046632781624794006,128,11.0,128,-1.2697432144802967,-1.1604596843240644,0.0,1.0,128,-1.982988091745852,-1.8587781803221843,0.0,1.0,128,0.01831286928272982,0.07192236683583768,0.999,0.999,128,-0.9675591940239865,-0.6480358397292715,0.0,1.0,128,-0.028915464878082275,-0.010323047637939453,0.001,0.999,128,-0.39157055701928006,-0.05645852213451632,-1.1872954964637756,-0.15040987730026245,0.30971701443195343,no_self_history_preference,low_order_response,0
6,1,0.09097142890095711,128,0.006551188416779041,128,-2.5609023423311115,128,0.0024991327663883567,128,-3.457558875879453,128,0.09278374537825584,128,-0.006185866854734588,128,0.030374612659215927,128,-1.0452184068531443,128,0.9002985055608261,128,0.617333710193634,128,0.016550511121749878,128,0.5161393284797668,128,0.5541916787624359,128,0.5701428353786469,128,0.04098784923553467,128,0.09497316181659698,128,4.0,128,-2.653170898522457,-2.509058427806731,0.0,1.0,128,-3.5478594051065873,-3.3670651176542323,0.0,1.0,128,-0.03408373189653221,0.017596159602665404,0.342,0.6579999999999999,128,-1.3105027475398883,-0.9456256243456881,0.0,1.0,128,0.030568599700927734,0.05144143104553223,1.0,1.0,128,-0.13827278367434592,-0.009223517123953808,-1.6644375920295715,-0.1153859794139862,0.2700462341308594,self_history_specific,low_order_response,0
6,2,0.09268991649150848,128,0.02759718708693981,128,-1.129280673693844,128,0.009771977551281452,128,-2.239790330161749,128,0.07874096184968948,128,-0.161469821598194,128,0.03629724681377411,128,-0.9826964428090907,128,1.0114390531160955,128,0.7520492970943451,128,0.0156710147857666,128,0.6834995448589325,128,0.7157627046108246,128,0.7268369793891907,128,0.022040516138076782,128,0.05997556447982788,128,8.0,128,-1.2021448911809958,-1.0707681300792022,0.0,1.0,128,-2.3248034653576224,-2.141668048039955,0.0,1.0,128,-0.20821830017539478,-0.1183255954821434,0.0,1.0,128,-1.0857475545446837,-0.8570528276203639,0.0,1.0,128,0.013005673885345459,0.02448582649230957,1.0,1.0,128,-0.4598360259933099,-0.038432501705255785,-1.5695934891700745,-0.2488245666027069,0.29228879511356354,self_history_specific,low_order_response,0
6,3,0.08404546603560448,128,0.006661882624030113,128,-2.4892896809609435,128,0.0031771669164299965,128,-3.272698619910745,128,0.08535489439964294,128,-0.0057106560854387044,128,0.04951632581651211,128,-0.6226075580370201,128,0.7134949035429438,128,0.489592581987381,128,0.01793704926967621,128,0.39198732376098633,128,0.4587697684764862,128,0.47313451766967773,128,0.02722686529159546,128,0.10563822090625763,128,8.0,128,-2.5547324045784308,-2.444364797006553,0.0,1.0,128,-3.3481156383387844,-3.163698935237145,0.0,1.0,128,-0.02535378764675402,0.013670677060736342,0.412,0.5880000000000001,128,-0.778292142248817,-0.4707534434876913,0.0,1.0,128,0.010432004928588867,0.03448501229286194,1.0,1.0,128,-0.22378093165555404,-0.020303750818495385,-1.2665700316429138,-0.10795387625694275,0.28170762956142426,self_history_specific,low_order_response,0
6,4,0.06250866129994392,128,0.011386425700038671,128,-1.669748937268773,128,0.0027059823041781783,128,-3.0810066678354304,128,0.050162333995103836,128,-0.2541299023773602,128,0.02875600289553404,128,-0.6691337659039517,128,1.4495213798116398,128,0.6554750204086304,128,0.013919651508331299,128,0.5174617767333984,128,0.5839410126209259,128,0.6027321219444275,128,0.04555828869342804,128,0.11654935777187347,128,4.0,128,-1.7470521182016634,-1.6046233651764565,0.0,1.0,128,-3.154190016606692,-3.0140544817457697,0.0,1.0,128,-0.27475708833348633,-0.21903197864607477,0.0,1.0,128,-0.9403047620820513,-0.5608367143283133,0.0,1.0,128,0.03552699089050293,0.05718109756708145,1.0,1.0,128,-0.17894928806235436,-0.020151040393851648,-1.6764575839042664,-0.290713295340538,0.25298263132572174,self_history_specific,low_order_response,0
6,5,0.08373260498046875,128,0.010364871472120285,128,-1.9807168494094656,128,0.005730747012421489,128,-2.5538578739227793,128,0.09099157527089119,128,0.03558582886559436,128,0.02061575185507536,128,-1.4631227468251755,128,0.5939728907760186,128,0.6630822718143463,128,0.014937043190002441,128,0.6241919994354248,128,0.6499345898628235,128,0.6633236110210419,128,-0.004221677780151367,128,0.033197373151779175,128,5.0,128,-2.0695074690885242,-1.9128706441002914,0.0,1.0,128,-2.6188656060429065,-2.4958204098169636,0.0,1.0,128,0.015941370906173393,0.07513872496696006,1.0,1.0,128,-1.5880953078091022,-1.3236334410146844,0.0,1.0,128,-0.008625984191894531,0.00045037269592285156,0.044,0.956,128,-0.22565063046861675,-0.009872717981476872,-1.3338778018951416,-0.08941751718521118,0.25682757794857025,no_self_history_preference,low_order_response,0
6,6,0.12718047201633453,128,0.012057852931320667,128,-2.368598216548384,128,0.00586913782171905,128,-3.061366554152691,128,0.14587721973657608,128,0.08271173471512637,128,0.05087652988731861,128,-0.9184684931668219,128,0.6855873573374752,128,0.2446518912911415,128,0.026554010808467865,128,0.21971113234758377,128,0.2909202128648758,128,0.3080390989780426,128,-0.04362001270055771,128,0.035969629883766174,128,8.0,128,-2.40723627209282,-2.3036100329376943,0.0,1.0,128,-3.104963193813038,-2.9813674599910054,0.0,1.0,128,0.06087695108914413,0.10239538167899968,1.0,1.0,128,-1.0648012085998642,-0.8615606399566895,0.0,1.0,128,-0.06481830775737762,-0.029220476746559143,0.0,1.0,128,-0.3019975220342585,-0.01854076270056099,0.0027069298084825277,0.0036884844303131104,0.24590876698493958,no_self_history_preference,low_order_response,0
6,7,0.10250872746109962,128,0.02796984277665615,128,-1.257425689840813,128,0.01750407088547945,128,-1.7206090523466304,128,0.09756576642394066,128,-0.00527226081257433,128,0.0513379480689764,128,-0.7029969260507332,128,0.470000905958053,128,0.5835612416267395,128,0.0167752206325531,128,0.4908858686685562,128,0.5354944169521332,128,0.5507735311985016,128,0.034578531980514526,128,0.0806916356086731,128,4.0,128,-1.3069639289555386,-1.2110290661009866,0.0,1.0,128,-1.797303190463614,-1.6893953951579015,0.0,1.0,128,-0.02261492757819653,0.01924414797337147,0.315,0.685,128,-0.8143040363346564,-0.6121012349809297,0.0,1.0,128,0.02519965171813965,0.04148221015930176,1.0,1.0,128,-0.21749380179049455,-0.03040564198105583,-0.9793353974819183,-0.13842588663101196,0.29751743376255035,self_history_specific,low_order_response,0
6,8,0.06783835217356682,128,0.0061714304611086845,128,-2.3042595420507155,128,0.0029720045858994126,128,-3.071931257284933,128,0.06223517842590809,128,-0.06762745341165488,128,0.03883831761777401,128,-0.5489952942398435,128,0.7550499484039751,128,0.6253609359264374,128,0.017917752265930176,128,0.49080953001976013,128,0.5402622818946838,128,0.5573578178882599,128,0.07154008746147156,128,0.1421922743320465,128,4.0,128,-2.46281783586336,-2.1851834038679576,0.0,1.0,128,-3.170909068229019,-2.9470374800305548,0.0,1.0,128,-0.10494973924429782,-0.04555941034671484,0.0,1.0,128,-0.8027822236499985,-0.38643233739164345,0.0,1.0,128,0.0630292296409607,0.08417606353759766,1.0,1.0,128,-0.10820762470952608,-0.03122038270840809,-1.5117263197898865,-0.1894567906856537,0.2650780826807022,self_history_specific,low_order_response,0
6,9,0.10431504994630814,128,0.039663661271333694,128,-1.0533304492032087,128,0.020296151749789715,128,-1.638401620961319,128,0.1057768352329731,128,-0.011048612672382375,128,0.05096689984202385,128,-0.8188642920553071,128,0.5852973693510373,128,0.5568112134933472,128,0.023714810609817505,128,0.5052166283130646,128,0.5559726059436798,128,0.5656653046607971,128,-0.010634779930114746,128,0.042374879121780396,128,7.0,128,-1.1858684843126832,-0.9601082334176395,0.0,1.0,128,-1.7220426288153443,-1.564736998314736,0.0,1.0,128,-0.037227320623073996,0.009180084068486201,0.132,0.868,128,-0.8891908995809217,-0.7061582440488234,0.0,1.0,128,-0.020719468593597412,-0.0010333359241485596,0.016,0.984,128,-0.2824488827610909,-0.06474004338578374,-1.0476444959640503,-0.16123849153518677,0.3169853389263153,no_self_history_preference,low_order_response,0
6,10,0.0855235867202282,128,0.007960297167301178,128,-2.3455599764793043,128,0.0026690760860219598,128,-3.409119618668166,128,0.08644124120473862,128,0.003256353265893924,128,0.03957449644804001,128,-0.7604371001315191,128,0.9999096399375094,128,0.6144332885742188,128,0.01647104322910309,128,0.5351544618606567,128,0.5856414437294006,128,0.598633199930191,128,0.012456417083740234,128,0.08295594155788422,128,10.0,128,-2.5090657342840648,-2.199904913199257,0.0,1.0,128,-3.471321891334389,-3.2611116132911295,0.0,1.0,128,-0.015751731625853187,0.02793376561322749,0.785,0.785,128,-0.9464637884066699,-0.6460967731777679,0.0,1.0,128,0.0027341246604919434,0.027821719646453857,0.996,0.996,128,-0.3597133167440961,-0.025611936382459087,-0.634791910648346,-0.03266140818595886,0.3574950844049454,self_history_specific,low_order_response,0
6,11,0.11659273132681847,128,0.06326369941234589,128,-0.6489227276703968,128,0.03753804601728916,128,-1.1734766663785714,128,0.11517147719860077,128,-0.07083673845581387,128,0.035370245575904846,128,-1.1614178547810043,128,0.5445911236720047,128,0.16337932646274567,128,0.021976849995553493,128,0.1581934690475464,128,0.17777058482170105,128,0.18354102969169617,128,-0.021496973931789398,128,0.0074564069509506226,128,5.0,128,-0.6757757330659232,-0.6085438713560201,0.0,1.0,128,-1.2457915658125391,-1.1232378953523776,0.0,1.0,128,-0.09140695382116185,-0.04960326619862681,0.0,1.0,128,-1.23928346552082,-1.102940209234117,0.0,1.0,128,-0.02892202138900757,-0.015690714120864868,0.0,1.0,128,-0.0720559826918605,-0.0182764143519902,0.33355361223220825,0.1305508017539978,0.5420709550380707,no_self_history_preference,high_order_response,0
7,0,0.1499367132782936,128,0.07916128262877464,128,-0.5507034450084879,128,0.04811497591435909,128,-1.1161689256941025,128,0.13086911290884018,128,-0.08117745945689968,128,0.05751786381006241,128,-0.9292917668523099,128,0.5237118451007873,128,0.6051291823387146,128,0.03317050635814667,128,0.5760925710201263,128,0.6090586185455322,128,0.6165926158428192,128,-0.014441519975662231,128,0.038931459188461304,128,11.0,128,-0.6115587075671709,-0.5100353923176036,0.0,1.0,128,-1.180069843960557,-1.078908789375221,0.0,1.0,128,-0.12371119198942698,-0.037468905832318475,0.0,1.0,128,-0.9983076799948547,-0.8696696728281691,0.0,1.0,128,-0.02130305767059326,-0.0027969688177108777,0.001,0.999,128,-0.3247641829870106,-0.17303754167450874,0.04750874079763889,0.05836516618728638,0.4933302253484726,no_self_history_preference,high_order_response,0
7,1,0.039589524269104004,128,0.018690363503992558,128,-0.7391007522319446,128,0.005297931842505932,128,-1.9723043577432797,128,0.031126021407544613,128,-0.22902582508398414,128,0.019054552540183067,128,-0.7371798023925682,128,1.2625939239068762,128,0.6791174411773682,128,0.02142438292503357,128,0.6353513300418854,128,0.6691383719444275,128,0.6767721176147461,128,-0.0005703270435333252,128,0.04354339838027954,128,2.0,128,-0.8034774634273436,-0.6645179530063419,0.0,1.0,128,-2.001201912396491,-1.9157827525218756,0.0,1.0,128,-0.2513576601183145,-0.1779032059362233,0.0,1.0,128,-0.8618259342398691,-0.6257348800370844,0.0,1.0,128,-0.008003592491149902,0.00828695297241211,0.424,0.5760000000000001,128,-0.30026309579141053,-0.021639136222557094,-1.7640570998191833,-0.4678606539964676,0.16103539615869522,no_self_history_preference,high_order_response,0
7,2,0.11054706573486328,128,0.028353916481137276,128,-1.262839847124102,128,0.014317561872303486,128,-2.066067881341368,128,0.1033371239900589,128,-0.06197105585956847,128,0.027810363098978996,128,-1.3645861902489953,128,0.7764791204881334,128,0.7297507524490356,128,0.016498982906341553,128,0.7118469476699829,128,0.7332166731357574,128,0.7406622171401978,128,-0.013404548168182373,128,0.017931699752807617,128,11.0,128,-1.3505828410933642,-1.2084240126310097,0.0,1.0,128,-2.1078271259542825,-1.9906922740330553,0.0,1.0,128,-0.08538302306067153,-0.021539651328127473,0.0,1.0,128,-1.430532227611726,-1.3135725160248048,0.0,1.0,128,-0.017595946788787842,-0.008675336837768555,0.0,1.0,128,-0.2870929754726169,-0.031392211899278585,-0.5781433582305908,-0.08057481050491333,0.35063721239566803,no_self_history_preference,low_order_response,0
7,3,0.10573192313313484,128,0.03460129536688328,128,-1.1515662818409624,128,0.01994861662387848,128,-1.6619068423123378,128,0.10704413056373596,128,-0.03802626661353463,128,0.02191959321498871,128,-1.5861695522902928,128,0.5103751244180379,128,0.1917484626173973,128,0.03877165727317333,128,0.18151694536209106,128,0.21615944802761078,128,0.22232112288475037,128,-0.029356613755226135,128,0.010706059634685516,128,8.0,128,-1.2188430528820957,-1.0441879399727598,0.0,1.0,128,-1.7293853879083756,-1.6031160587694404,0.0,1.0,128,-0.05801901618152172,-0.026265041412839148,0.0,1.0,128,-1.6321150522265586,-1.5406840538079452,0.0,1.0,128,-0.03604200482368469,-0.020506292581558228,0.0,1.0,128,-0.3382549256517291,-0.08211664785042933,-0.3931740075349808,-0.09117424488067627,0.5449254512786865,no_self_history_preference,low_order_response,0
7,4,0.10552377998828888,128,0.030408735387027264,128,-1.2067997270387,128,0.018696793355047703,128,-1.673912732152943,128,0.09097202867269516,128,-0.15044577629718636,128,0.03257975913584232,128,-1.1745103459785096,128,0.5585096640805085,128,0.6063497066497803,128,0.028979480266571045,128,0.57505202293396,128,0.6187731921672821,128,0.6284662187099457,128,-0.017314285039901733,128,0.025743350386619568,128,6.0,128,-1.2372197433788503,-1.1026107318767702,0.0,1.0,128,-1.747036957955427,-1.6255860526793402,0.0,1.0,128,-0.17263643885359142,-0.11778429478641184,0.0,1.0,128,-1.2539375267506991,-1.1096561831212308,0.0,1.0,128,-0.024833083152770996,-0.012343645095825195,0.0,1.0,128,-0.5546205092088274,-0.09584490791126682,-1.227448046207428,-0.29933714866638184,0.3154727667570114,no_self_history_preference,low_order_response,0
7,5,0.05698319338262081,128,0.009797105565667152,128,-1.7407803528583523,128,0.0026396106695756316,128,-3.0229354428601556,128,0.057704756036400795,128,0.010675787401601067,128,0.0498331468552351,128,-0.1564222354609991,128,1.2724786221211728,128,0.665298342704773,128,0.014406681060791016,128,0.5366121232509613,128,0.5754368007183075,128,0.5937241017818451,128,0.05840426683425903,128,0.12281662225723267,128,7.0,128,-1.7961513347800768,-1.6877715940862055,0.0,1.0,128,-3.0728169479662735,-2.9927961465648267,0.0,1.0,128,-0.033676361694250825,0.061742128165321285,0.688,0.688,128,-0.30308397328833314,-0.010842296235220572,0.017,0.983,128,0.046384990215301514,0.07029533386230469,1.0,1.0,128,-0.33962199663845427,-0.04008563680416782,-1.0519692301750183,-0.09876355528831482,0.28351394832134247,self_history_specific,low_order_response,0
7,6,0.08463889732956886,128,0.010369785130023956,128,-2.065490332280989,128,0.004730535903945565,128,-2.8163175954989557,128,0.08675223961472511,128,0.053865984274270674,128,0.11033136025071144,128,0.2725158056625378,128,0.7901828307246368,128,0.543361634016037,128,0.028452858328819275,128,0.4639827758073807,128,0.5210561454296112,128,0.5350140929222107,128,0.008096456527709961,128,0.0740770697593689,128,3.0,128,-2.114745912792193,-2.0356778248786234,0.0,1.0,128,-2.870669946717532,-2.7821836647427323,0.0,1.0,128,0.03081171535867734,0.08750344354107766,1.0,1.0,128,0.1096416302484749,0.36464258208384315,1.0,1.0,128,-0.004202008247375488,0.0159456729888916,0.905,0.905,128,-0.30397593331135514,-0.059587006022721566,-1.4511579275131226,-0.16835224628448486,0.24830393493175507,self_history_specific,low_order_response,0
7,7,0.052105676382780075,128,0.00945416372269392,128,-1.7087464285780745,128,0.005089786136522889,128,-2.308564052732332,128,0.04360372759401798,128,-0.21044414509266385,128,0.0187910133972764,128,-0.9983180318384206,128,0.5678701589059427,128,0.6045203506946564,128,0.03298714756965637,128,0.5847122371196747,128,0.6077155470848083,128,0.629033774137497,128,-0.014370173215866089,128,0.03238442540168762,128,1.0,128,-1.7841523676076831,-1.661822510197565,0.0,1.0,128,-2.370861795448003,-2.2643009570441213,0.0,1.0,128,-0.24399523654968153,-0.16922839416064556,0.0,1.0,128,-1.0788700508052649,-0.9134263288924699,0.0,1.0,128,-0.027653992176055908,-0.008373141288757324,0.002,0.998,128,-0.3075810826091676,-0.03814552272910902,-1.9235987663269043,-0.516467273235321,0.17964369803667068,no_self_history_preference,low_order_response,0
7,8,0.17198962718248367,128,0.04172326996922493,128,-1.3763077774247618,128,0.022235780023038387,128,-2.0411478942256,128,0.16252092272043228,128,-0.019574766485086468,128,0.03913120739161968,128,-1.4095169306611093,128,0.6675633490867992,128,0.4196693152189255,128,0.042023301124572754,128,0.40566596388816833,128,0.47860482335090637,128,0.4957161545753479,128,-0.06647847592830658,128,0.012189820408821106,128,12.0,128,-1.4490840179399753,-1.3126426410485104,0.0,1.0,128,-2.170230787069944,-1.9753393035687927,0.0,1.0,128,-0.04432581339136646,0.005170066291269401,0.115,0.885,128,-1.4896090150255383,-1.2835960337005357,0.0,1.0,128,-0.07836979627609253,-0.04933971166610718,0.0,1.0,128,-0.20498625666281187,-0.04036312031984139,1.6018159985542297,0.18899863958358765,0.7145777940750122,no_self_history_preference,low_order_response,0
7,9,0.07290462031960487,128,0.0073434466030448675,128,-2.2349407517170015,128,0.003068672609515488,128,-3.147536730969584,128,0.07346919178962708,128,0.03806825191873595,128,0.03504687175154686,128,-0.7315922469256695,128,0.7415360520062572,128,0.4957512766122818,128,0.017397135496139526,128,0.3815762996673584,128,0.4637485295534134,128,0.48213808238506317,128,0.008413970470428467,128,0.09181191027164459,128,6.0,128,-2.2989194637157344,-2.1754118084165994,0.0,1.0,128,-3.2013511162433885,-3.1058054983766983,0.0,1.0,128,0.018220981471739752,0.051081511025548636,1.0,1.0,128,-0.8213360066199287,-0.6137111795580187,0.0,1.0,128,-0.0017642378807067871,0.016245341300964337,0.941,0.941,128,-0.10792131843258956,-0.03709918718229481,-1.1349838972091675,-0.08833315968513489,0.3149847984313965,self_history_specific,low_order_response,0
7,10,0.09838227927684784,128,0.004366465611383319,128,-2.9969808205301307,128,0.002250972669571638,128,-3.77094766958478,128,0.10552787408232689,128,0.058657041324649446,128,0.035581156611442566,128,-0.9902906727287457,128,0.7749510274446056,128,0.5429547429084778,128,0.016355395317077637,128,0.5147383213043213,128,0.5527904331684113,128,0.5630260705947876,128,-0.024113208055496216,128,0.02132304012775421,128,6.0,128,-3.0707760888679365,-2.9123889579818103,0.0,1.0,128,-3.83736933351217,-3.616075701680344,0.0,1.0,128,0.029504199116941313,0.09858804902210479,1.0,1.0,128,-1.117554960919121,-0.9380170967165757,0.0,1.0,128,-0.03435695171356201,-0.015034019947052002,0.0,1.0,128,-0.2506431244423535,-0.013894049303673833,-1.2745084762573242,-0.058051228523254395,0.2452457994222641,no_self_history_preference,low_order_response,0
7,11,0.07249176874756813,128,0.005358512047678232,128,-2.559238320988638,128,0.0022906046360731125,128,-3.388983708937693,128,0.0683458037674427,128,-0.04070523281063616,128,0.029446285218000412,128,-0.8572935230511749,128,0.7903375122084049,128,0.7558104395866394,128,0.013597339391708374,128,0.673007607460022,128,0.7009262442588806,128,0.7083461582660675,128,0.03500664234161377,128,0.07590612769126892,128,4.0,128,-2.6090836703368656,-2.4873030442807025,0.0,1.0,128,-3.4292591061882423,-3.343718319022022,0.0,1.0,128,-0.07532157765005701,-0.010530613122299887,0.002,0.998,128,-0.9838746888612706,-0.7409447377255726,0.0,1.0,128,0.028210818767547607,0.03993535041809082,1.0,1.0,128,-0.3300545716006444,-0.01609919279427241,-1.777565062046051,-0.17745116353034973,0.2667655050754547,self_history_specific,low_order_response,0
8,0,0.09295658767223358,128,0.028657815419137478,128,-1.1064511485847297,128,0.017425253987312317,128,-1.6560114057630468,128,0.09099382534623146,128,-0.04174657524703304,128,0.01997424755245447,128,-1.464002041433977,128,0.5189979669265253,128,0.5058333873748779,128,0.01824924349784851,128,0.49903473258018494,128,0.5162608027458191,128,0.5210490524768829,128,-0.019036680459976196,128,0.009309157729148865,128,6.0,128,-1.2417205689343855,-1.0406235362039937,0.0,1.0,128,-1.7315977315506375,-1.5235954766282709,0.0,1.0,128,-0.07743259081272147,-0.008990687104610717,0.001,0.999,128,-1.5436503583659698,-1.3733975273975023,0.0,1.0,128,-0.023113518953323364,-0.016460299491882324,0.0,1.0,128,-0.3086028440631715,-0.06489250174321522,-1.2533282041549683,-0.2978743463754654,0.37597522139549255,no_self_history_preference,low_order_response,0
